Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
31,468.88976273333344,468.894715,0.6758717147234335,468.627725,469.216815,466.14645,471.24173,300
32,468.9275396333334,468.92906,0.6747381224516161,468.6654475,469.24715000000003,466.17154,471.2608,300
33,468.9768286666667,468.98226999999997,0.6728798845328103,468.7152575,469.296305,466.2176,471.30185,300
34,469.10565176666677,469.11133,0.6722479948257274,468.84592,469.4254625,466.3389,471.43228,300
35,469.2212897666666,469.22242500000004,0.6711918564103786,468.95981,469.53729250000004,466.41644,471.51016,300
36,469.30994686666673,469.31379,0.6683446639418296,469.0553025,469.6218325,466.45673,471.53192,300
37,469.4005097333334,469.413405,0.6637193542695043,469.15857500000004,469.7240625,466.52072,471.57343,300
38,469.48479506666666,469.5172,0.6618925742316452,469.25625,469.82061,466.5665,471.5926,300
39,469.5492565666667,469.59576000000004,0.6589107817566898,469.3105325,469.8878125,466.6106,471.6074,300
40,469.5716632,469.60745,0.6529487676842853,469.32515750000005,469.91468,466.64072,471.61108,300
41,469.58282869999994,469.62588500000004,0.6482726924512356,469.3265,469.9252675,466.66113,471.61118,300
42,469.60319089999996,469.64444000000003,0.6439573037716534,469.34698000000003,469.94162500000004,466.69156,471.62845,300
43,469.6098993333333,469.64366,0.6387863816124735,469.36406999999997,469.9351425,466.71567,471.64383,300
44,469.5968762666666,469.633575,0.6352162611584052,469.35726,469.9146875,466.71448,471.6331,300
45,469.58186800000004,469.61411,0.6320449758938584,469.3412475,469.8947625,466.70996,471.61853,300
46,469.55307689999995,469.5788,0.6275538642693462,469.3203625,469.8614275,466.70374,471.6047,300
47,469.5040473333333,469.53342,0.623958937355303,469.27831249999997,469.8086475,466.68073,471.57684,300
48,469.4535117,469.46855,0.6220385025334922,469.22511000000003,469.75449,466.65295,471.5475,300
49,469.4023384,469.40105,0.6213449325804798,469.1738,469.6914675,466.62268,471.51852,300
50,469.35059110000003,469.36080000000004,0.6217718199729343,469.11441,469.6434375,466.5896,471.48898,300
51,469.33508893333334,469.337905,0.6235364592768646,469.08855,469.63421500000004,466.58652,471.4965,300
52,469.29165623333336,469.291735,0.6255278506787803,469.0457,469.60231999999996,466.55402,471.4718,300
53,469.2520413000001,469.241935,0.627676623636708,469.010675,469.56235749999996,466.5227,471.44733,300
54,469.21569809999994,469.20703000000003,0.6298731335261538,468.9799825,469.5291725,466.49286,471.42413,300
55,469.2305946,469.22711,0.6327174490635653,469.00265,469.5506375,466.50894,471.45444,300
56,469.20833853333335,469.20157,0.6350490898073801,468.973055,469.5309825,466.48846,471.44333,300
57,469.1888624666667,469.18419,0.6367276590991758,468.94924249999997,469.5108025,466.46585,471.42642,300
58,469.16679910000005,469.16269,0.6378890143383276,468.92781,469.48924999999997,466.44403,471.40823,300
59,469.15319766666664,469.14955,0.6387587930248436,468.9137775,469.47591,466.42593,471.39328,300
60,469.145415,469.140275,0.6391189983857988,468.9038,469.466515,466.41156,471.38132,300
61,469.14263613333327,469.13149999999996,0.6390963303220017,468.8995025,469.4602,466.40118,471.37277,300
62,469.13050539999995,469.12056,0.6390078667081024,468.884095,469.446925,466.3885,471.36142,300
63,469.1074028666667,469.099465,0.6394520637335637,468.8608,469.426065,466.37155,471.34674,300
64,469.08295026666667,469.07795,0.6405265065089814,468.8364875,469.4026725,466.35272,471.33182,300
65,469.086031,469.08272,0.6422480114771345,468.84003,469.40587,466.35822,471.3462,300
66,469.06878803333336,469.065905,0.643862905485683,468.82304750000003,469.38877,466.34387,471.3387,300
67,469.0613705,469.057765,0.6454895540121087,468.8159875,469.3821625,466.33777,471.33963,300
68,469.04344196666665,469.03822,0.6468558504626829,468.798505,469.36728999999997,466.32162,471.32828,300
69,469.0233171666667,469.01653,0.6480502774695073,468.77806250000003,469.34844999999996,466.30356,471.31366,300
70,469.05306849999994,469.04683,0.649813901513414,468.80738,469.378685,466.33087,471.35114,300
71,469.0589161666667,469.053665,0.6510516292084453,468.8122425,469.384925,466.33325,471.36057,300
72,469.05253133333326,469.04555000000005,0.6513492375586399,468.8060875,469.378825,466.3216,471.35056,300
73,469.0378733666667,469.03232,0.6513794814573644,468.7906075,469.36364000000003,466.3082,471.3361,300
74,469.02559329999997,469.02253,0.6517061776476508,468.777355,469.350905,466.29846,471.32605,300
75,469.03244589999997,469.03005,0.6511672874427306,468.786435,469.357935,466.29257,471.31927,300
76,469.0799311,469.08299999999997,0.6498999959864016,468.83002999999997,469.401625,466.32162,471.34955,300
77,469.11230319999993,469.1126,0.6478960387076709,468.8590175,469.42463499999997,466.33704,471.36185,300
78,469.1220155,469.117205,0.6456049866335322,468.863925,469.42738999999995,466.34094,471.3584,300
79,469.1555468,469.14815999999996,0.6442129185140786,468.893415,469.46364,466.375,471.3905,300
80,469.14818826666664,469.13903500000004,0.6430811171563005,468.88899000000004,469.457165,466.37164,471.3818,300
81,469.1350859333333,469.126175,0.6421690840208119,468.8793975,469.44552,466.36407,471.36786,300
82,469.1179364333334,469.1118,0.6415430155047639,468.8641,469.4307025,466.3541,471.35196,300
83,469.1009204333333,469.09668,0.6412384473824682,468.84901,469.4146875,466.34323,471.3363,300
84,469.0774668,469.073775,0.6412392259152797,468.825825,469.3924425,466.32953,471.3191,300
85,469.0792997000001,469.075335,0.6421268307992147,468.8281075,469.3956,466.33875,471.33072,300
86,469.07458540000005,469.07225500000004,0.643304042372532,468.8256875,469.3898575,466.33978,471.33566,300
87,469.0933068333333,469.08952,0.6444599956389631,468.8436925,469.40837,466.35577,471.35794,300
88,469.08782049999996,469.08355,0.6446431218041638,468.83648999999997,469.4029825,466.34668,471.34998,300
89,469.0935094666666,469.087005,0.6440870038488967,468.839005,469.409625,466.3431,471.34506,300
90,469.0896953,469.08351000000005,0.6431540634448145,468.8365025,469.403175,466.3385,471.3375,300
91,469.08829010000005,469.082535,0.6429480933960817,468.8349975,469.40363249999996,466.3438,471.34314,300
92,469.07492893333335,469.06874500000004,0.6433539223471997,468.8226325,469.3917375,466.3367,471.3372,300
93,469.05946213333334,469.05208500000003,0.6438509717287955,468.8077,469.37541,466.32483,471.32614,300
94,469.0389268333333,469.02968,0.6444355582561954,468.7893125,469.3559375,466.31107,471.3131,300
95,469.05215453333335,469.046775,0.6457568270203936,468.805025,469.370735,466.32742,471.33594,300
96,469.0388925666667,469.03587,0.6467421707613304,468.7924475,469.3577775,466.3159,471.32785,300
97,469.04667603333337,469.04318,0.6474318781879157,468.79844,469.3649375,466.32028,471.3358,300
98,469.0403740666667,469.036335,0.6475841080483631,468.7902275,469.3583325,466.31274,471.3286,300
99,469.0289213333333,469.025495,0.6476363283455379,468.77843,469.34701,466.30292,471.31787,300
100,469.01178086666664,469.01095,0.6479300840578782,468.7638425,469.3306675,466.291,471.30515,300
101,468.9935407666666,468.99196,0.6485386769800848,468.74814749999996,469.3128175,466.2779,471.2922,300
102,469.0106821,469.011275,0.6497863275389772,468.7666875,469.331825,466.29642,471.31677,300
103,469.0076383666666,469.00899000000004,0.650645838930058,468.763635,469.33045500000003,466.2924,471.31644,300
104,468.9966253666667,468.99864,0.6510424733299144,468.75242499999996,469.32039499999996,466.28165,471.30627,300
105,468.98176543333335,468.98426,0.6513923298515873,468.7387875,469.305475,466.26996,471.29407,300
106,468.9664163,468.969205,0.6518540334962337,468.724615,469.28945999999996,466.25787,471.2816,300
107,468.95117073333336,468.95457999999996,0.6523910119154984,468.71036000000004,469.27358000000004,466.2457,471.26953,300
108,468.9359015333333,468.939305,0.6530054723484183,468.69579500000003,469.25964,466.23358,471.25806,300
109,468.9216474,468.925005,0.65366661195386,468.6803725,469.2462275,466.22168,471.24744,300
110,468.91521473333324,468.917125,0.6540717285916962,468.6725125,469.2379125,466.21277,471.24008,300
111,468.9054266333334,468.907635,0.6543500722475186,468.66129,469.226675,466.20377,471.2324,300
112,468.90306760000004,468.9058,0.654944312754074,468.658475,469.223755,466.2028,471.23447,300
113,469.01844696666666,469.02203,0.6572917036236394,468.774895,469.34326999999996,466.30902,471.36194,300
114,469.0525164333333,469.05374,0.6574033299517197,468.8025,469.3766025,466.32385,471.3839,300
115,469.07976396666663,469.074405,0.6553592444010639,468.8154,469.396165,466.33105,471.38556,300
116,469.11200649999995,469.10206500000004,0.6528772207611083,468.84947,469.4273725,466.3562,471.40213,300
