Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
1,478.93465683333335,478.882735,0.4964945921333275,478.58180250000004,479.2279625,477.91476,480.70914,300
2,478.9346570666667,478.882735,0.4964943744099514,478.58180250000004,479.2279625,477.91476,480.70914,300
3,478.9345493333333,478.88235499999996,0.49639769618074947,478.58178,479.22785,477.91473,480.70914,300
4,478.93436273333333,478.88182,0.4962648695920309,478.58173,479.2276375,477.9147,480.70914,300
5,478.9341530333333,478.8813,0.4961514785914333,478.5816625,479.22740500000003,477.9146,480.7091,300
6,478.93616490000005,478.88262499999996,0.4959196643627446,478.5839825,479.2293,477.91687,480.71146,300
7,478.93542749999995,478.881265,0.4956872157279063,478.5831175,479.2284975,477.9164,480.71112,300
8,478.9347842333333,478.88015,0.4955077332377491,478.582355,479.22779749999995,477.916,480.71082,300
9,479.0563063,478.994995,0.4927296940913053,478.7085075,479.3517825,478.03946,480.8275,300
10,479.0533579333334,478.9904,0.490176055231586,478.71164749999997,479.3466625,478.0411,480.82632,300
11,479.0640957,478.99863000000005,0.48810079667268563,478.7215225,479.35222250000004,478.0551,480.8374,300
12,479.05306449999995,478.988255,0.48768659393789926,478.7074775,479.33926499999995,478.04495,480.8295,300
13,479.039592,478.974115,0.48670264591706114,478.694195,479.324485,478.0334,480.81668,300
14,479.0278981666668,478.961865,0.48641542031714574,478.68245,479.31198,478.02197,480.80658,300
15,479.01744936666665,478.95103500000005,0.486540866206803,478.671015,479.30136500000003,478.01074,480.79767,300
16,479.0085267666667,478.94129,0.4869912193307103,478.66107999999997,479.2927875,478.00024,480.7901,300
17,479.0009307666667,478.93269499999997,0.4875976777601365,478.6527,479.28607,477.99072,480.78326,300
18,478.9951730333333,478.92592,0.4882485571623651,478.64637999999997,479.28138249999995,477.98294,480.77774,300
19,479.0227304,478.95316,0.4881786071850876,478.6746,479.3083175,478.00916,480.8031,300
20,479.01339073333327,478.94333,0.48828915519883814,478.665595,479.2988425,477.99915,480.79465,300
21,479.03624033333347,478.966585,0.4880495297862247,478.6881775,479.32063999999997,478.0213,480.81516,300
22,479.0253973333334,478.95645,0.4882731695068063,478.67622500000004,479.30985999999996,478.00983,480.80524,300
23,479.01922053333334,478.949965,0.48877526562867385,478.6692725,479.30453,478.0025,480.79953,300
24,479.07006153333333,479.000035,0.4881546541923454,478.7206825,479.35353499999997,478.05295,480.84396,300
25,479.08206936666664,479.01108999999997,0.4873076147492436,478.7368,479.3634625,478.06598,480.8531,300
26,479.1584915666666,479.08829000000003,0.4852674205616372,478.8158775,479.44260499999996,478.14432,480.91562,300
