Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
97,478.5331965666666,478.384415,0.5786697879377138,478.157925,478.752765,477.4123,480.6546,300
98,478.5175604666667,478.367505,0.5792333960236716,478.1424775,478.7379775,477.3941,480.64066,300
99,478.4978873333334,478.34681,0.5793400357454636,478.12587,478.71987,477.3736,480.62497,300
100,478.47562693333333,478.322995,0.5790826085898821,478.105685,478.699135,477.352,480.6098,300
101,478.4548477666666,478.30179999999996,0.5794353331638301,478.0861675,478.6797,477.33008,480.5968,300
102,478.50207356666664,478.351235,0.5793756543040779,478.1328125,478.7267225,477.37704,480.6426,300
103,478.4973636333334,478.34764,0.5803697237983737,478.12707,478.7213375,477.36902,480.63736,300
104,478.4769763000001,478.3273,0.5810500387671533,478.10616999999996,478.7013475,477.346,480.62006,300
105,478.45550030000004,478.30413999999996,0.5812238559524584,478.084605,478.68093999999996,477.32352,480.6047,300
106,478.43616970000005,478.28394000000003,0.5817316280567675,478.0659775,478.66298,477.30225,480.59204,300
107,478.4182331333333,478.265275,0.5823231375289123,478.049055,478.64687250000003,477.282,480.58368,300
108,478.40149230000003,478.247635,0.5828978320189365,478.03405499999997,478.6323675,477.26288,480.57748,300
109,478.3864835666667,478.2323,0.5836296328177202,478.02160000000003,478.6200625,477.24487,480.57263,300
110,478.3792937,478.22215500000004,0.5851137227633402,478.01579,478.616475,477.23227,480.57394,300
111,478.3680038666667,478.209505,0.5850825911262864,478.00441,478.61047,477.22018,480.5687,300
112,478.3745479333333,478.2156,0.5848083925923057,478.0118,478.6191175,477.22705,480.57623,300
113,478.6036839333334,478.449865,0.5819149918472025,478.2349,478.8439275,477.46347,480.7595,300
114,478.62184560000003,478.466095,0.5837622990104561,478.253655,478.8559725,477.47604,480.74802,300
115,478.61607606666666,478.46411,0.5848963091841121,478.24987749999997,478.8566575,477.4672,480.72302,300
116,478.64162683333336,478.48805500000003,0.5816653924599938,478.28215,478.87899,477.5034,480.7337,300
117,478.61580726666665,478.46256,0.5787445076115447,478.25738,478.8460425,477.48947,480.70175,300
118,478.58781749999997,478.43555000000003,0.5769046017151216,478.22841,478.814355,477.47083,480.6757,300
119,478.5624839,478.41134,0.5764333476015455,478.19998999999996,478.78623749999997,477.45035,480.65652,300
120,478.56409726666675,478.414065,0.5757138565785356,478.1981675,478.7848975,477.45636,480.6642,300
121,478.54544746666664,478.39529000000005,0.5765147828277404,478.17442,478.763595,477.4369,480.65195,300
122,478.51905163333333,478.371065,0.5773112336619912,478.1458525,478.735925,477.4087,480.6344,300
123,478.4928422333334,478.34573,0.5779890901121575,478.120275,478.7096225,477.3804,480.61902,300
124,478.46834713333334,478.3192,0.5788982152449448,478.098515,478.6859875,477.35266,480.60565,300
125,478.4461583,478.29549,0.5799986316502042,478.0775275,478.66456,477.3262,480.5942,300
126,478.42610740000003,478.274365,0.5811135566071165,478.05618,478.6459525,477.30148,480.58423,300
127,478.4067314,478.25422,0.58199159275718,478.035685,478.6288275,477.27795,480.57703,300
128,478.3894395666666,478.23674,0.5828521619159922,478.01797,478.6140575,477.25653,480.5718,300
129,478.37302116666666,478.219635,0.5837355705571163,478.0029925,478.6004375,477.2359,480.56686,300
130,478.37407643333347,478.22038,0.5844082446283694,478.0055,478.60414,477.23346,480.57394,300
131,478.36575516666664,478.21022,0.5859700497417123,477.996145,478.59907,477.21896,480.5724,300
132,478.3525674666666,478.195065,0.5859140904730971,477.98467,478.58967,477.20474,480.5651,300
133,478.3398143333333,478.18194,0.585974752525985,477.974015,478.58031500000004,477.1911,480.55914,300
134,478.4623855333333,478.305745,0.5847021978671839,478.0895325,478.702275,477.3168,480.65018,300
135,478.4671410333334,478.315705,0.5844706688978759,478.097265,478.70396,477.32278,480.64484,300
136,478.4417109666667,478.29445,0.5848563300686751,478.075105,478.6762475,477.29678,480.6182,300
137,478.45211063333323,478.30825000000004,0.5851508010276207,478.086475,478.68479749999995,477.3066,480.62653,300
138,478.44709953333336,478.30595,0.5856420904868277,478.0812775,478.678315,477.3004,480.62167,300
139,478.64186820000003,478.50405,0.5838996538476697,478.2746775,478.87399000000005,477.50015,480.80103,300
