Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
1,476.4744477666667,476.40034,0.3631444353568957,476.23674,476.689265,475.3969,477.80276,300
2,476.4744479,476.40034,0.36314429468636344,476.23674,476.689265,475.3969,477.80276,300
3,476.4744445,476.40034,0.3631411517616114,476.23674,476.689265,475.3969,477.80276,300
4,476.4744326333334,476.40034,0.36313235334525856,476.23674,476.68924,475.3969,477.80276,300
5,476.47441176666666,476.400315,0.36311998095011677,476.236725,476.68919500000004,475.3969,477.80276,300
6,476.4770153333334,476.40285,0.363087124665999,476.23949749999997,476.6916875,475.39966,477.80563,300
7,476.47675946666664,476.40259000000003,0.3630599548684056,476.239365,476.6913325,475.3995,477.80554,300
8,476.4765267666667,476.40236,0.3630324294401419,476.2392825,476.690985,475.39935,477.80548,300
9,476.61430529999996,476.5416,0.36241672578894013,476.37169,476.8201775,475.542,477.95593,300
10,476.6215496666666,476.55095,0.3623136403061423,476.37753250000003,476.826105,475.55252,477.9702,300
11,476.64227123333336,476.57625,0.36241503896059724,476.39624,476.84683,475.57605,477.99942,300
12,476.6334451000001,476.56653,0.36277562744253355,476.3846,476.836625,475.56808,477.99625,300
13,476.62460049999993,476.55703,0.3631210090324578,476.3754375,476.8250375,475.55927,477.9919,300
14,476.6166477333333,476.55194,0.3634396343780664,476.365465,476.81507,475.5509,477.98752,300
15,476.6093358,476.5464,0.36373970838640507,476.35865249999995,476.806295,475.543,477.9829,300
16,476.6025641,476.54097,0.36403454571170063,476.353165,476.798185,475.53552,477.97815,300
17,476.59628630000003,476.53435,0.36432609406680666,476.34816,476.792175,475.52847,477.9733,300
18,476.59127353333344,476.52898000000005,0.36461329010910054,476.34387,476.78724,475.5226,477.9693,300
19,476.6236289333333,476.559125,0.3648827945905302,476.37475,476.817445,475.5554,478.00568,300
20,476.6164445,476.55156,0.36519433943963353,476.3680025,476.80945,475.54807,478.0003,300
21,476.6444622666666,476.581545,0.36555573501569255,476.39842,476.8357825,475.5768,478.0329,300
22,476.6353438,476.573105,0.3659532079272245,476.390755,476.826775,475.56754,478.02603,300
23,476.62983916666667,476.567565,0.3663639921794163,476.38526,476.82267,475.5615,478.0224,300
24,476.68850449999996,476.62701500000003,0.3668678005332222,476.44190249999997,476.8829,475.62158,478.0882,300
25,476.7076036666667,476.64513,0.36745667547692595,476.462745,476.90412,475.642,478.11325,300
26,476.79989126666675,476.737175,0.36846326227779597,476.55419,476.991505,475.73807,478.21875,300
27,476.8091596333333,476.741615,0.3696094215080737,476.5621075,476.9973175,475.7496,478.23746,300
28,476.8012022666666,476.73129,0.3708014905033833,476.5508675,476.99063,475.7424,478.23706,300
29,476.78440236666665,476.71338000000003,0.37189782207402006,476.531295,476.97731999999996,475.72495,478.22565,300
30,477.0132653333332,476.93415000000005,0.37480715869126824,476.75720750000005,477.2048725,475.96094,478.4814,300
31,476.98317826666676,476.90662,0.37712465703397713,476.71723000000003,477.17505,475.93344,478.46368,300
32,477.01227043333336,476.93785,0.37978175205874803,476.7386575,477.2037075,475.96274,478.50552,300
33,477.09463203333337,477.024095,0.3829663997091638,476.8124625,477.282105,476.04712,478.60544,300
34,477.3503509,477.29371000000003,0.3897008592842168,477.078,477.53900250000004,476.31265,478.89807,300
35,477.4517995,477.398675,0.39622589269264374,477.175005,477.6407925,476.41812,479.02612,300
36,477.4285015333333,477.374875,0.39907742440155997,477.14543749999996,477.6161175,476.38818,479.01056,300
37,477.4686890666667,477.4121,0.40046638380908983,477.1874275,477.6599175,476.42044,479.05518,300
38,477.4475134,477.378375,0.3988594725929254,477.167625,477.63602000000003,476.38657,479.02313,300
39,477.43462473333335,477.351515,0.39581950534504456,477.15504,477.63066249999997,476.36194,478.99222,300
40,477.4270305333333,477.35886,0.39235907357213257,477.1539075,477.62424500000003,476.34866,478.9741,300
41,477.4192124666666,477.35215,0.38912622545550435,477.1650475,477.62019499999997,476.34003,478.96625,300
42,477.4509938333333,477.38510499999995,0.38670950550980576,477.20141,477.6373575,476.37628,479.00357,300
43,477.4857676000001,477.41774,0.384980919748291,477.2370075,477.66695,476.42026,479.0491,300
44,477.4656135,477.395715,0.3836356689682931,477.21699,477.640975,476.40897,479.03644,300
45,477.44385973333334,477.37277500000005,0.38275383833642146,477.1958325,477.61845,476.39508,479.02188,300
46,477.4387679333333,477.363135,0.3823611179409616,477.19361,477.61416,476.39932,479.0284,300
47,477.4111832000001,477.328925,0.38246623885744485,477.16439,477.5888325,476.38126,479.01343,300
48,477.3822308333334,477.29636500000004,0.38336362809171176,477.128245,477.556505,476.36102,478.9986,300
49,477.35402846666665,477.26558,0.38502746884473393,477.08664999999996,477.520935,476.34018,478.9858,300
50,477.32318613333337,477.225385,0.38730941690468895,477.05984,477.491285,476.31494,478.97076,300
51,477.3616790666667,477.26851,0.3912048329018907,477.09900749999997,477.5354775,476.35934,479.0333,300
52,477.32609206666666,477.240675,0.39487104374685356,477.06362,477.4994475,476.32642,479.0158,300
53,477.29279283333335,477.215895,0.39853940388997056,477.03103,477.46880250000004,476.29306,478.99918,300
54,477.26140039999996,477.18671,0.40196829062896705,477.00098,477.44142999999997,476.25946,478.98288,300
55,477.3336024,477.25987,0.4070888249365732,477.07035,477.5121575,476.33145,479.08084,300
56,477.3119503333333,477.240365,0.41117417701490866,477.04525,477.4904475,476.30737,479.07727,300
57,477.2794236666667,477.210025,0.41441536607839236,477.0081925,477.456685,476.2698,479.05875,300
58,477.2497857666668,477.183785,0.41692099184107506,476.97292749999997,477.42592,476.234,479.041,300
59,477.2234062666667,477.15796,0.418608480406289,476.9459375,477.3983225,476.2004,479.02356,300
60,477.2001683,477.13167999999996,0.41946198294812925,476.92267,477.37426500000004,476.1693,479.0062,300
61,477.1816824,477.109625,0.419582358984391,476.9015525,477.3608325,476.14297,478.99094,300
62,477.1624046333333,477.08425,0.41923748827150437,476.88074,477.34136,476.11725,478.97354,300
63,477.14294806666663,477.05775,0.41884333813125224,476.86094499999996,477.32257,476.09363,478.95612,300
64,477.1233483333333,477.036525,0.4185937899633596,476.84085,477.3035675,476.0714,478.9387,300
65,477.160876,477.07477,0.4195889637005869,476.8754375,477.3401175,476.1093,478.98535,300
66,477.14849333333336,477.06256499999995,0.42044427716986377,476.86033,477.32610999999997,476.0973,478.97916,300
67,477.1545875333333,477.069245,0.42180560292696706,476.865745,477.3267475,476.10416,478.99368,300
68,477.1351969666666,477.04981999999995,0.4229294439601793,476.84443250000004,477.3064875,476.08466,478.9805,300
69,477.11156370000003,477.0263,0.42385916772120324,476.820005,477.2834875,476.06012,478.96188,300
70,477.1913404333333,477.10775,0.42660659687915253,476.9028025,477.36136999999997,476.14197,479.05804,300
71,477.20280226666665,477.1207,0.4289436292733525,476.916335,477.371165,476.15457,479.0818,300
72,477.1759494,477.093935,0.4303899222220535,476.8899375,477.3429575,476.1264,479.06198,300
73,477.15036493333326,477.06795999999997,0.43136084394660573,476.86444,477.31633,476.09872,479.0422,300
74,477.1372432,477.05444,0.43221698311044143,476.85158,477.302745,476.08374,479.03522,300
75,477.11663110000006,477.032215,0.4322279279189674,476.82856,477.28323250000005,476.05884,479.01596,300
76,477.16416069999997,477.07927500000005,0.43250713831162274,476.87201749999997,477.331915,476.10263,479.0684,300
77,477.1682441333334,477.07941,0.43161890269262215,476.8736,477.3383575,476.10217,479.0715,300
78,477.1519645333334,477.06115,0.42992517775086725,476.8614875,477.3262375,476.08203,479.0509,300
79,477.2180553,477.128695,0.42950299780821527,476.92684,477.38925,476.14926,479.12265,300
80,477.1996869333334,477.11078,0.42851339982073977,476.911425,477.366355,476.13266,479.10455,300
81,477.17875896666663,477.09146499999997,0.42766934685018665,476.891975,477.34411750000004,476.11398,479.08368,300
82,477.1582486333333,477.07045,0.4270100708068409,476.8722,477.322985,476.09604,479.0635,300
83,477.13823063333336,477.050135,0.4264989722761346,476.85357500000003,477.3025225,476.07846,479.04367,300
84,477.1179758666667,477.028595,0.42617353635999183,476.8336025,477.28188,476.061,479.02396,300
85,477.1542035999999,477.06597999999997,0.4270567783636893,476.86785499999996,477.31441,476.102,479.06784,300
86,477.1685056666667,477.082445,0.42837536451639585,476.8807925,477.32529,476.12103,479.09018,300
87,477.2086430333334,477.12365,0.4305093067377264,476.920695,477.367155,476.1654,479.1416,300
88,477.18155483333334,477.09578999999997,0.4316826827469898,476.89324999999997,477.34044,476.13913,479.1187,300
89,477.1593848333333,477.07285,0.4321324755021768,476.87044249999997,477.3164425,476.1147,479.09717,300
90,477.13957073333336,477.0505,0.43196411384835803,476.8499,477.300095,476.092,479.0763,300
91,477.15454683333337,477.06357,0.4321652696360962,476.8658,477.31381500000003,476.1065,479.09433,300
92,477.1438799,477.051535,0.43225586340305755,476.8557,477.30258,476.09595,479.08527,300
93,477.1225899333333,477.028945,0.43223994650193415,476.83572,477.283125,476.07437,479.06403,300
94,477.10186146666666,477.007375,0.4322370450719319,476.8158,477.263415,476.0535,479.0432,300
95,477.1522419000001,477.060375,0.43350790812631884,476.86526000000003,477.3068875,476.10608,479.10168,300
96,477.1313389333334,477.040265,0.43419350426531766,476.84531749999996,477.2852575,476.08582,479.08887,300
97,477.1430968000001,477.05242999999996,0.43519617313853504,476.8574475,477.29641,476.09766,479.1163,300
98,477.12434343333337,477.0327,0.4356184712680114,476.8384625,477.27917249999996,476.0776,479.1089,300
99,477.1033936999999,477.01056,0.43570513638619196,476.8171125,477.2622375,476.0548,479.0975,300
100,477.0833094666667,476.98907499999996,0.4356395407157729,476.79701250000005,477.24345,476.03314,479.08646,300
101,477.06388150000004,476.96833,0.43552107231080267,476.77740500000004,477.2260725,476.0124,479.07562,300
102,477.1180367999999,477.02253,0.43665248804790535,476.8324225,477.2763925,476.0678,479.1486,300
103,477.11157883333334,477.0159,0.4373552368082941,476.8268575,477.26798,476.06158,479.1553,300
104,477.0893627666666,476.99334999999996,0.4377044958226315,476.8048425,477.247745,476.0384,479.14288,300
105,477.0686110666667,476.972075,0.437865692575013,476.7839375,477.228075,476.01624,479.13095,300
106,477.04898933333334,476.95192,0.43787579210344885,476.76379499999996,477.20941500000004,475.995,479.11932,300
107,477.03032063333336,476.93271000000004,0.43776972963869054,476.7449,477.1911175,475.97458,479.10788,300
108,477.0127779333333,476.91463999999996,0.4375814149005825,476.7288575,477.17511,475.95535,479.0969,300
109,476.99572520000004,476.897705,0.437313664607332,476.712075,477.15845249999995,475.93652,479.0856,300
110,476.9803146999999,476.88295,0.4368701269503058,476.6972,477.146475,475.91864,479.0743,300
111,476.9657335333333,476.86755500000004,0.43626107888455357,476.684535,477.13010499999996,475.90173,479.06302,300
112,476.97147259999997,476.8728,0.43587496640501533,476.68984,477.1373075,475.90622,479.07443,300
113,477.22140646666656,477.128205,0.43967515204999175,476.940455,477.38043749999997,476.16415,479.36682,300
114,477.2227410333333,477.131575,0.4415510196741324,476.944555,477.383035,476.1681,479.3865,300
115,477.1968401,477.10396000000003,0.44210401626199836,476.9149225,477.3555925,476.1399,479.3692,300
116,477.2216817333334,477.128055,0.44257611504048533,476.937355,477.3791425,476.16293,479.4069,300
117,477.1980814666668,477.10413,0.4421336553575735,476.9119175,477.355275,476.13773,479.39105,300
118,477.1758004,477.081495,0.4415640376681947,476.890175,477.33371999999997,476.11496,479.3763,300
119,477.15522953333334,477.05976499999997,0.4410448331577112,476.869705,477.31354,476.09464,479.36334,300
120,477.1671380333333,477.07255,0.441243884507347,476.8827175,477.3256675,476.10873,479.38806,300
121,477.15225313333326,477.05768,0.4414151561483978,476.867845,477.30904,476.0957,479.3837,300
122,477.12932216666667,477.03508,0.4415486098498184,476.8449325,477.285345,476.07397,479.36975,300
123,477.10722030000005,477.01245,0.4416920056286312,476.823525,477.2632375,476.05264,479.35614,300
124,477.08581269999996,476.99042,0.4418416776663813,476.8030075,477.24228750000003,476.03162,479.34277,300
125,477.0651733,476.96912499999996,0.44196617622556067,476.783155,477.2227875,476.01093,479.32956,300
126,477.0453619333333,476.94866,0.44203673872910365,476.7631225,477.2048275,475.99057,479.3164,300
127,477.02626369999996,476.9289,0.44204496491342254,476.7442175,477.18808,475.97067,479.30328,300
128,477.00861853333333,476.910615,0.4420036357344991,476.72725,477.171825,475.952,479.29108,300
129,476.9908615333334,476.892885,0.4418901273208628,476.70883499999997,477.1550475,475.93298,479.27798,300
130,476.9914021,476.89370499999995,0.4419937260202417,476.70882,477.1572075,475.93265,479.285,300
131,476.9746449333333,476.876675,0.4417649821005823,476.69405,477.14045,475.91388,479.27142,300
132,476.95888416666673,476.86189,0.44135858537962647,476.679505,477.1264,475.89612,479.25797,300
133,476.94374646666665,476.84685,0.4408526721723653,476.6641475,477.112045,475.87915,479.24454,300
134,477.0768575,476.98046,0.44266851704341464,476.7930875,477.24337,476.01584,479.40067,300
135,477.08304253333324,476.98642,0.44383932581913155,476.80194,477.24781,476.0244,479.41995,300
136,477.05802479999994,476.96308999999997,0.4446346863793083,476.77867749999996,477.2230425,476.0,479.4031,300
137,477.0716961333333,476.97900500000003,0.44586229438140235,476.7920175,477.23643749999997,476.01425,479.42896,300
138,477.0681239,476.97593500000005,0.4469026192611277,476.7868,477.23398,476.01056,479.43604,300
139,477.28385380000003,477.193925,0.4527343743958037,476.99654,477.45681,476.23322,479.73105,300
