Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
1,475.0584765333334,475.009075,0.34908182121576486,474.86681250000004,475.21774999999997,473.67432,477.17117,300
2,475.0584758,475.009075,0.3490814346715672,474.86681250000004,475.21774999999997,473.67432,477.17117,300
3,475.0584700000001,475.009075,0.34907867481700805,474.86681250000004,475.2177425,473.67432,477.17114,300
4,475.0584555666667,475.009075,0.34907284124760785,474.8667825,475.2177425,473.67432,477.1711,300
5,475.05842653333343,475.009075,0.34906509854273343,474.8667375,475.2177425,473.67432,477.17108,300
6,475.0600406666667,475.010725,0.3490919205809391,474.86825999999996,475.2194525,473.6759,477.173,300
7,475.0599193333333,475.01068,0.34907075210557964,474.86806249999995,475.219415,473.67584,477.17276,300
8,475.05979893333335,475.01063999999997,0.34903300526673664,474.8678475,475.219355,473.67584,477.1725,300
9,475.1465110666667,475.09593,0.35108353556980654,474.952295,475.3072125,473.75766,477.27673,300
10,475.15509366666663,475.105485,0.35115880245441844,474.95993999999996,475.3163525,473.76614,477.28238,300
11,475.1728005,475.123905,0.35084758658342924,474.978535,475.3345775,473.78397,477.29813,300
12,475.17165876666667,475.12377,0.35006421266792254,474.978485,475.33432750000003,473.78412,477.2916,300
13,475.16972676666666,475.122545,0.3491958282958335,474.9779825,475.333145,473.78363,477.28494,300
14,475.1675127000001,475.12062000000003,0.3483653451254528,474.97723,475.33146250000004,473.78293,477.27893,300
15,475.1650311333333,475.11834999999996,0.34758991920180216,474.9758425,475.32874250000003,473.78195,477.27344,300
16,475.1623468,475.11589000000004,0.3468816122700839,474.9742725,475.3256875,473.78073,477.2684,300
17,475.15952909999993,475.11285,0.3462526734734659,474.9721025,475.32248250000004,473.77933,477.2638,300
18,475.15714380000003,475.11045,0.3457189389849699,474.9689975,475.31961750000005,473.77823,477.2602,300
19,475.1780098666667,475.13089,0.34582137339959657,474.9887675,475.3395875,473.79892,477.28494,300
20,475.17486366666657,475.128385,0.34539431072213883,474.984655,475.3375075,473.79697,477.2798,300
21,475.19374036666665,475.14729,0.34540359079613514,475.00242000000003,475.357325,473.8158,477.30136,300
22,475.18982753333336,475.143435,0.34490849858368117,474.9975875,475.354675,473.8131,477.2948,300
23,475.1878490666667,475.14122,0.3444008226690651,474.99487,475.3535,473.8123,477.291,300
24,475.2258364,475.17925,0.34492600355106173,475.03141,475.3923025,473.849,477.336,300
25,475.2404739666667,475.192725,0.3449159901501617,475.0445625,475.408025,473.8637,477.35107,300
26,475.30186346666665,475.252655,0.34580962554559064,475.10411999999997,475.47069500000003,473.92273,477.4219,300
27,475.31339416666674,475.26436,0.3453621246744324,475.1162275,475.483525,473.93503,477.42966,300
28,475.31419853333324,475.26584,0.34430036382958035,475.117275,475.4823775,473.93765,477.42416,300
29,475.30843316666665,475.260425,0.34306157250213776,475.11134250000003,475.47306000000003,473.93408,477.41196,300
30,475.45626876666665,475.40301,0.34565979082639436,475.255295,475.618185,474.07523,477.5887,300
31,475.44707633333337,475.3948,0.34442159807889866,475.247975,475.61067249999996,474.06866,477.56638,300
32,475.47370019999994,475.419035,0.34366934288638423,475.27522,475.6354175,474.09644,477.58984,300
33,475.5335765333333,475.47424,0.343858682646397,475.33590000000004,475.69572999999997,474.15546,477.65475,300
34,475.7046800333333,475.64451499999996,0.3467439050774086,475.50474499999996,475.8702875,474.31973,477.86053,300
35,475.78315893333325,475.71817,0.34790559138583843,475.58383249999997,475.9513875,474.39676,477.9457,300
36,475.78276583333326,475.71495,0.34761931960067716,475.57896999999997,475.952995,474.39917,477.92587,300
37,475.8194154,475.744815,0.3489231509881612,475.6138225,475.99133,474.43597,477.95947,300
38,475.81442580000004,475.745545,0.35061365438284686,475.60608249999996,475.988065,474.43246,477.94122,300
39,475.8124738666667,475.74476500000003,0.3530455989940225,475.60622,475.99428,474.43164,477.9291,300
40,475.8138685333333,475.744795,0.3551741051763899,475.6001625,475.99685750000003,474.4348,477.92017,300
41,475.8150474333334,475.75007500000004,0.35666290213647334,475.5962725,475.999505,474.439,477.9112,300
42,475.8413062666667,475.78238,0.35811618664626327,475.622965,476.0311275,474.46793,477.93616,300
43,475.8712613333333,475.81514,0.35860991249297863,475.64836249999996,476.06682,474.5015,477.96362,300
44,475.8676818666667,475.811755,0.3572755814155912,475.64684,476.06570999999997,474.50427,477.9448,300
45,475.86224493333333,475.804475,0.35530194572268897,475.643505,476.06165250000004,474.50558,477.92572,300
46,475.8670907666666,475.80969,0.3529057294912403,475.64956500000005,476.067005,474.51672,477.92102,300
47,475.8580230666667,475.80094499999996,0.34937531140202466,475.642725,476.0572,474.51498,477.8978,300
48,475.8474146000001,475.79366,0.34528035153602227,475.6333525,476.043055,474.5118,477.8744,300
49,475.8363841666666,475.78456500000004,0.34098828850119295,475.62318,476.02880500000003,474.50784,477.8525,300
50,475.8227828333333,475.77162,0.3366708812054283,475.61062499999997,476.0091725,474.5009,477.82913,300
51,475.85184826666665,475.798905,0.3337577642307805,475.64281,476.032265,474.53336,477.86322,300
52,475.8352125333333,475.78126499999996,0.3299499769716356,475.6273725,476.013275,474.522,477.836,300
53,475.81895576666665,475.76644,0.32635245763296955,475.6170975,475.9944425,474.51038,477.8109,300
54,475.8024436333333,475.74762499999997,0.3232919249333835,475.59776750000003,475.97763,474.49762,477.7877,300
55,475.8500270666667,475.792065,0.3224367272298982,475.64366,476.0234625,474.54443,477.8488,300
56,475.84051083333327,475.78022,0.3204824243610021,475.636215,476.0074175,474.53696,477.83246,300
57,475.8233526666666,475.76061500000003,0.3185306014261267,475.6214725,475.98311,474.52203,477.80722,300
58,475.8066645333333,475.74005,0.3169850356301521,475.60705,475.9582675,474.50705,477.7844,300
59,475.7904421,475.723635,0.31600454559376817,475.5922875,475.9359825,474.49194,477.7644,300
60,475.7749157666667,475.708755,0.3155705508869275,475.5782025,475.9215075,474.47696,477.74686,300
61,475.7614053333334,475.69613,0.3156339471722834,475.56785,475.90637,474.46347,477.73288,300
62,475.74728070000003,475.68227,0.31581155149948076,475.55453750000004,475.8927925,474.4493,477.7177,300
63,475.7333331666667,475.66778,0.31583445784720765,475.53875,475.881575,474.43564,477.70197,300
64,475.7193329666666,475.65430000000003,0.31571773612970305,475.52581,475.87019,474.42227,477.6862,300
65,475.7412394666667,475.67463499999997,0.3164110191049762,475.5478575,475.89305,474.44296,477.716,300
66,475.73327809999995,475.667965,0.31629021334958,475.541605,475.88579250000004,474.4357,477.70633,300
67,475.7370845,475.67183,0.31629892844915497,475.5460425,475.889965,474.43976,477.71143,300
68,475.7250888,475.66080999999997,0.3159353063617492,475.53371,475.878745,474.42892,477.69644,300
69,475.70994950000005,475.64621,0.315515492977366,475.518225,475.86352250000004,474.4151,477.67822,300
70,475.7592194666667,475.695675,0.31680159888230164,475.56414,475.9116525,474.46176,477.74225,300
71,475.7677515666666,475.703565,0.31719861655206744,475.573125,475.920915,474.46997,477.7521,300
72,475.7525329,475.68917999999996,0.31693129608784915,475.56010249999997,475.9028,474.45596,477.73117,300
73,475.7372803,475.67496000000006,0.3166547695565456,475.5446025,475.88612,474.44193,477.71112,300
74,475.72891433333336,475.66704000000004,0.3166347844776717,475.536835,475.876515,474.43427,477.70108,300
75,475.7141967999999,475.65174,0.3170015753837206,475.5202875,475.860185,474.4201,477.68582,300
76,475.7409476000001,475.677675,0.3189458027976541,475.54312,475.884935,474.44434,477.72458,300
77,475.7412306999999,475.676785,0.32068604519245497,475.5405275,475.887175,474.4432,477.72836,300
78,475.72938523333323,475.66452,0.3220012999408726,475.5260725,475.8773125,474.43094,477.7148,300
79,475.7696263,475.70256,0.32432962361355644,475.5631375,475.91908,474.46832,477.76648,300
80,475.75900593333336,475.69295,0.3250607338987525,475.55057999999997,475.90981500000004,474.4586,477.7505,300
81,475.74678453333325,475.682775,0.32526044897914624,475.54130000000004,475.8969725,474.4482,477.73267,300
82,475.7341863999999,475.67388,0.3252709932836117,475.5303225,475.88464,474.43787,477.71573,300
83,475.72118743333334,475.66261,0.32522686132362,475.520665,475.8720375,474.42728,477.69974,300
84,475.70774990000007,475.647355,0.3250504622162399,475.50965,475.8593575,474.4163,477.68387,300
85,475.72960109999997,475.66706,0.3256620885608112,475.5325375,475.882635,474.43854,477.71317,300
86,475.73898733333334,475.67449999999997,0.3258956142870834,475.54228750000004,475.893685,474.44894,477.72552,300
87,475.7650370666666,475.70044,0.3265409512971744,475.56744,475.921145,474.47485,477.75903,300
88,475.7495697666666,475.68397500000003,0.32626899819057087,475.5512125,475.907305,474.46124,477.73892,300
89,475.7356615666666,475.66891,0.32630571367744343,475.5373025,475.893125,474.44852,477.7229,300
90,475.72235739999996,475.65512,0.32656215929473403,475.5238525,475.8802,474.4358,477.70837,300
91,475.7309032333334,475.66311499999995,0.3272324515425487,475.5320875,475.88986250000005,474.44363,477.72104,300
92,475.7241048333333,475.65551500000004,0.327353741802817,475.52491999999995,475.88392250000004,474.43716,477.7132,300
93,475.7105512999999,475.64175,0.3271520810611527,475.5116925,475.8713525,474.42447,477.69705,300
94,475.69705920000007,475.62813,0.3268257488673331,475.4991125,475.858095,474.4119,477.68143,300
95,475.7279302333333,475.66154,0.3275809263143157,475.53069500000004,475.889295,474.441,477.7224,300
96,475.71544303333326,475.647675,0.32728882846979696,475.51838,475.8747475,474.42923,477.7069,300
97,475.7229444333333,475.654725,0.3274703292524062,475.52457000000004,475.881505,474.4362,477.71738,300
98,475.71133820000006,475.6439,0.32732940984492437,475.5118625,475.8719375,474.42487,477.7035,300
99,475.6979164999999,475.63151000000005,0.327130224205514,475.4983125,475.85895500000004,474.41177,477.68765,300
100,475.68461686666666,475.61806,0.3269082058695505,475.485675,475.84517,474.39874,477.6724,300
101,475.67131249999994,475.604215,0.326673603559807,475.47327,475.83097999999995,474.3857,477.6577,300
102,475.70398280000006,475.637285,0.32759254369337193,475.50487250000003,475.86287000000004,474.41595,477.70126,300
103,475.7001073,475.632585,0.3276830092620667,475.50061,475.859075,474.41174,477.69702,300
104,475.6864686333334,475.619665,0.32738515494006737,475.4870275,475.8455325,474.39847,477.68008,300
105,475.67314726666666,475.6073,0.3270869732347362,475.47417,475.8321125,474.38547,477.66434,300
106,475.65987853333337,475.59503,0.32685555702050134,475.4615875,475.818615,474.3724,477.64954,300
107,475.6466844333333,475.5829,0.3266955790089811,475.44894,475.8051425,474.35928,477.63562,300
