Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
74,471.4818562666666,471.45194,0.34268422725213865,471.29157499999997,471.6805875,470.55392,473.0255,300
75,471.47105193333334,471.44176,0.3428140177631735,471.280675,471.6701975,470.54385,473.01483,300
76,471.4907138666667,471.45855,0.3426740038681787,471.29870750000003,471.688535,470.56262,473.03403,300
77,471.4959315666667,471.462465,0.3420319809538457,471.3047,471.690835,470.56674,473.03668,300
78,471.4930677666666,471.45784000000003,0.34094454691246506,471.3065625,471.68296499999997,470.5642,473.02972,300
79,471.5249256,471.492355,0.3398471941318732,471.340635,471.71041249999996,470.5971,473.0598,300
80,471.5227680333333,471.49138,0.3387091762812628,471.33696,471.704775,470.59766,473.05588,300
81,471.51710900000006,471.48414,0.3376263521197148,471.3306275,471.6983475,470.59592,473.04858,300
82,471.50937216666665,471.47566,0.33667397485149547,471.3232525,471.68933749999997,470.59296,473.0399,300
83,471.5000038,471.46706,0.33589212332467766,471.3142725,471.676895,470.58862,473.03018,300
84,471.48879596666666,471.457225,0.3353093063686112,471.303145,471.664055,470.58273,473.01962,300
85,471.5007549333334,471.46832500000005,0.33508281782617333,471.315845,471.675185,470.5991,473.03458,300
86,471.5050041333334,471.470505,0.33513435187535684,471.32082249999996,471.679025,470.607,473.0429,300
87,471.52148396666666,471.485805,0.33540885774320134,471.33582,471.69608500000004,470.62546,473.06406,300
88,471.5112095,471.474625,0.33559091534597585,471.32454,471.68640500000004,470.61685,473.05637,300
89,471.5022270333333,471.46501,0.33555834256484596,471.31528,471.6772475,470.60913,473.04767,300
90,471.4935210333333,471.45605,0.33529294829138895,471.3072675,471.6665475,470.6024,473.0382,300
91,471.49874576666673,471.46103,0.33504521511343927,471.3121975,471.6714425,470.61032,473.04398,300
92,471.4933056333333,471.45570499999997,0.3349012095597726,471.30561,471.6664725,470.60825,473.03955,300
93,471.4824145999999,471.44484,0.33486731307216805,471.2936725,471.655965,470.60095,473.0295,300
94,471.4703957666666,471.43233999999995,0.3349435551777037,471.281185,471.64411,470.5928,473.01865,300
95,471.4883581333334,471.44991500000003,0.33528673177125357,471.29812,471.6631475,470.61356,473.03983,300
96,471.4783224333334,471.44106,0.3356989777569764,471.287025,471.6540625,470.6037,473.03232,300
97,471.48173673333326,471.44527500000004,0.3361401391205695,471.29084,471.657885,470.60703,473.0379,300
98,471.4729970666667,471.436295,0.33646460644084913,471.282315,471.6496725,470.59854,473.0303,300
99,471.4624485333334,471.42555,0.3366890905368271,471.271675,471.6395925,470.58774,473.02026,300
100,471.4511333333333,471.4142,0.3368942551269689,471.26027750000003,471.628445,470.57492,473.0095,300
101,471.4390460333333,471.401365,0.33715703730052266,471.2473875,471.6162625,470.5607,472.9982,300
102,471.4583064,471.420335,0.33763137583323155,471.26461,471.634945,470.57907,473.02026,300
103,471.45466409999995,471.416715,0.33813172005130937,471.2592625,471.63157,470.57495,473.0189,300
104,471.44392296666666,471.40584,0.338553081912126,471.24742000000003,471.62183,470.56363,473.00946,300
105,471.4326486333334,471.39467,0.3389183735342971,471.23546,471.61098749999996,470.55106,472.9991,300
