Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
36,478.0637341666666,478.061905,0.15953668257897774,477.9698325,478.1437825,477.4072,478.75565,300
37,478.0978924333333,478.09484999999995,0.15910325521835997,478.00784999999996,478.176245,477.44278,478.7897,300
38,478.09778559999995,478.094525,0.15873433420017688,478.008605,478.1746475,477.44345,478.78662,300
39,478.0969128666667,478.09247,0.15848202113315205,478.010675,478.17237,477.44247,478.78156,300
40,478.09784940000003,478.0925,0.15824362529226665,478.009825,478.17649,477.44287,478.77765,300
41,478.09854303333327,478.0934,0.15794829276000066,478.00855,478.17861500000004,477.44308,478.77313,300
42,478.1197106333333,478.115055,0.15765732277928673,478.02772000000004,478.1994725,477.46384,478.791,300
43,478.14571813333333,478.13962000000004,0.1572686962086912,478.05381,478.2226675,477.49014,478.81482,300
44,478.1455123666667,478.14064,0.15663826989404375,478.05573499999997,478.22202749999997,477.4917,478.81,300
45,478.14236350000004,478.13742,0.15590256783885773,478.05179999999996,478.2204975,477.4913,478.80078,300
46,478.1473383666666,478.141635,0.15514168820898017,478.05569,478.2269375,477.4996,478.79977,300
47,478.1418737,478.13521000000003,0.15430150731379594,478.04815,478.22138,477.49835,478.78735,300
48,478.1349687333333,478.12616,0.15345000580774046,478.041365,478.21314,477.49625,478.7729,300
49,478.1278431333334,478.11760000000004,0.15264356105051374,478.03463,478.207345,477.49423,478.75818,300
50,478.1188009666667,478.109145,0.15192285782615433,478.02544,478.19699,477.49048,478.74176,300
51,478.1444191333333,478.133685,0.15144168033905442,478.05030999999997,478.2225375,477.52072,478.76385,300
52,478.1352621333333,478.12358,0.15103999418293926,478.04287750000003,478.2133975,477.51678,478.74985,300
53,478.12454489999993,478.11227,0.15075912659489868,478.03011,478.20015,477.51123,478.7334,300
54,478.11289223333335,478.09893999999997,0.15062240458625512,478.0187325,478.18926,477.50443,478.71606,300
55,478.15285653333336,478.13917000000004,0.15073990522081981,478.06094,478.2299675,477.54797,478.75586,300
56,478.1496598,478.1342,0.15100931831499603,478.059305,478.22465500000004,477.54877,478.7511,300
57,478.1378336333333,478.12185,0.1513836827880243,478.04728750000004,478.21305,477.54092,478.73593,300
58,478.12499296666664,478.108645,0.15184429949194342,478.033755,478.20022,477.5317,478.7192,300
59,478.1116901666666,478.09598,0.152372399920848,478.020395,478.187135,477.5215,478.70242,300
60,478.09824836666667,478.081865,0.1529499059877627,478.004655,478.1738475,477.51062,478.68625,300
61,478.08579216666664,478.069885,0.1535674329243407,477.9925125,478.1610025,477.50015,478.67206,300
62,478.07251336666656,478.05838,0.15420221403187684,477.978375,478.1514825,477.4884,478.6575,300
63,478.05926730000004,478.046235,0.15482961133789352,477.965105,478.1392975,477.4764,478.64313,300
64,478.0460414999999,478.03360999999995,0.15544063995649007,477.950205,478.1262575,477.46423,478.62878,300
65,478.0621385333334,478.04918,0.1560296418863481,477.9641775,478.143275,477.48077,478.64658,300
66,478.05612903333326,478.042275,0.15673059815300544,477.95774500000005,478.13771499999996,477.4756,478.64145,300
67,478.05883973333334,478.044425,0.15745981627893346,477.959705,478.1409375,477.47913,478.64667,300
68,478.04918203333335,478.03423999999995,0.15825863299737766,477.9515125,478.132035,477.47055,478.64035,300
69,478.0362409,478.02208,0.1590687098673293,477.9392875,478.119985,477.45883,478.6306,300
70,478.07526570000005,478.06039,0.1597972234109323,477.977495,478.158745,477.49805,478.6721,300
