Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
26,471.03840443333337,470.964795,0.5068012405503242,470.7039075,471.2813425,469.8471,472.95206,300
27,471.05000473333337,470.97652,0.5062177767268362,470.7176825,471.2920325,469.8642,472.96002,300
28,471.05038013333336,470.975875,0.5052787220376317,470.71659,471.291225,469.8721,472.95483,300
29,471.04369073333334,470.9674,0.5042482338142544,470.70860749999997,471.2825975,469.874,472.94254,300
30,471.1538522000001,471.076735,0.5046314597431397,470.8150225,471.3860775,469.98508,473.05756,300
31,471.155102,471.08026,0.5036353731632957,470.812715,471.3865525,469.99423,473.05035,300
32,471.1919437666666,471.11911,0.503372042775665,470.855405,471.42572,470.02518,473.06967,300
33,471.2398154666667,471.16854,0.5008958486220271,470.902925,471.470305,470.07812,473.11008,300
34,471.3714353666667,471.29721,0.4995577445996929,471.03261,471.599025,470.21405,473.24194,300
35,471.4881008333334,471.426925,0.5006475859880262,471.15781749999996,471.72594,470.29834,473.32355,300
36,471.5687364666666,471.5146,0.5011623220609421,471.2354125,471.795825,470.32513,473.34695,300
37,471.65016313333336,471.597335,0.49797112704069824,471.3314825,471.889675,470.36908,473.39127,300
38,471.72806099999997,471.6781,0.5027441051406442,471.38569,471.9837175,470.38626,473.40845,300
39,471.78437909999997,471.72886500000004,0.5037919729215525,471.425925,472.040935,470.39847,473.42218,300
40,471.80327829999993,471.75239,0.49786767529546366,471.44091749999995,472.05775,470.40775,473.42157,300
41,471.8144471999999,471.76700000000005,0.4941408163032346,471.45243000000005,472.064015,470.41663,473.4208,300
42,471.8345709666666,471.78755,0.4897069044310056,471.47683,472.091725,470.44186,473.43945,300
43,471.8420300333334,471.79544999999996,0.4824512906760622,471.49161,472.09027,470.46942,473.46518,300
44,471.82984933333336,471.78812500000004,0.4784665447693858,471.48789999999997,472.0717625,470.4748,473.4589,300
45,471.8136684999999,471.775165,0.47473753413868897,471.46988,472.060385,470.4766,473.4486,300
46,471.7845167666667,471.74645999999996,0.4674145208683026,471.454325,472.0373275,470.48264,473.44516,300
47,471.7374396,471.68559,0.4616126317817848,471.42485,471.96158249999996,470.47894,473.4276,300
48,471.6888499666667,471.632295,0.4585177793045016,471.396775,471.90666,470.4738,473.40768,300
49,471.63919200000004,471.57986500000004,0.4570902284254185,471.3367175,471.8513875,470.46777,473.38757,300
50,471.5889918000001,471.529215,0.45733202779027,471.2886775,471.8036025,470.4598,473.36566,300
51,471.5754408,471.51768500000003,0.4591998108391309,471.273255,471.7863675,470.48248,473.38385,300
52,471.5337311333333,471.47283500000003,0.46151969586434344,471.2196875,471.7604725,470.45642,473.3642,300
53,471.4949224,471.42922999999996,0.4641337347822355,471.173305,471.717595,470.40045,473.3428,300
54,471.45901313333326,471.39395,0.46679013402761077,471.131565,471.6858275,470.35062,473.32162,300
55,471.4751034333334,471.40852500000005,0.4698326800275599,471.14194499999996,471.7072875,470.35355,473.3595,300
56,471.45429593333336,471.3875,0.47232273989310447,471.1319625,471.6944025,470.32248,473.3509,300
57,471.4348995666667,471.36782,0.47433574287854946,471.11343,471.677235,470.29663,473.33313,300
58,471.41201573333336,471.34157500000003,0.4754793221881078,471.09522499999997,471.6563925,470.27094,473.31467,300
59,471.3979814,471.32453,0.4766610714907483,471.0788925,471.6456925,470.2559,473.2977,300
60,471.3889392666666,471.31977500000005,0.477160232880733,471.065835,471.6333,470.25003,473.28244,300
61,471.38479710000007,471.319275,0.47723999127614847,471.05622,471.6225925,470.25208,473.26978,300
62,471.371858,471.30565,0.4768982087804477,471.0431175,471.608875,470.24524,473.2557,300
63,471.3496026333333,471.27865499999996,0.47711324805619354,471.0267025,471.59129,470.22443,473.24017,300
