Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
23,478.6447229,478.5529,0.3841418615033466,478.4122975,478.834555,477.76285,480.15918,300
24,478.7004297,478.609035,0.3843273872584547,478.46617000000003,478.889235,477.81955,480.21625,300
25,478.71914549999997,478.63014,0.3847466577729007,478.48393,478.9091025,477.83966,480.2386,300
26,478.80731046666665,478.71611,0.38512425761276403,478.57059000000004,478.997135,477.93143,480.33197,300
27,478.8166574333334,478.72854500000005,0.3860586804279192,478.58281,479.0071,477.9434,480.34854,300
28,478.8078981666667,478.72002,0.387082706803475,478.5701175,478.99426,477.93533,480.34464,300
29,478.79011793333336,478.702945,0.38801053833334,478.5538525,478.97612,477.91672,480.32925,300
30,479.00768766666664,478.92537,0.38872771360669617,478.76939,479.18151,478.1409,480.553,300
31,478.98073750000003,478.90117,0.3911155001727975,478.739275,479.14872249999996,478.11765,480.53812,300
32,479.0084924666667,478.92963499999996,0.3931853778027823,478.76312,479.1816875,478.1443,480.5693,300
33,479.0857943333334,479.01081,0.39493648158983247,478.83868,479.2581975,478.2244,480.65204,300
34,479.32889466666666,479.258225,0.39779828221795405,479.0637,479.502155,478.479,480.90936,300
35,479.4326781666667,479.359175,0.4021851778368238,479.16578749999996,479.600625,478.58585,481.02414,300
36,479.4187182,479.3418,0.404551732666451,479.15765,479.59588499999995,478.5633,481.03323,300
37,479.46060576666673,479.38695,0.4044722629506417,479.1987275,479.6392225,478.5995,481.0888,300
38,479.4478736,479.375945,0.40302749053016157,479.19546,479.622915,478.57672,481.07538,300
39,479.4396360666666,479.36716,0.4005851030669957,479.19099500000004,479.62155,478.56305,481.0586,300
40,479.43092586666666,479.36514999999997,0.3977987121927978,479.1903275,479.612925,478.5585,481.0437,300
41,479.4207369333333,479.360455,0.3955111443426872,479.1828025,479.5967225,478.55585,481.02747,300
42,479.44727593333334,479.38953000000004,0.39340560772667627,479.20558,479.621695,478.5933,481.05026,300
43,479.47510626666667,479.414305,0.3916446593108712,479.231565,479.6511425,478.63547,481.08234,300
44,479.45124710000005,479.38805,0.39110863855105055,479.20711,479.6250725,478.62234,481.06512,300
45,479.42538563333335,479.358395,0.3909705833195965,479.17892,479.595185,478.60406,481.04437,300
46,479.4130539666667,479.34296,0.39075906605298394,479.164225,479.57923,478.6011,481.04105,300
47,479.3785698333332,479.30185,0.3913010087349272,479.135695,479.540475,478.5752,481.01947,300
48,479.3429469000001,479.25216,0.39262540245046496,479.0958875,479.4971025,478.5454,480.99728,300
49,479.3085217666667,479.21498499999996,0.3945384585308244,479.0619875,479.4590425,478.51422,480.97662,300
50,479.2723223333334,479.170455,0.39690515581083496,479.0238525,479.42445,478.4787,480.95404,300
51,479.30355696666663,479.19928500000003,0.3997074854679767,479.0534075,479.46639749999997,478.5103,480.99927,300
52,479.2656816333334,479.16879,0.4032366345786698,479.0213175,479.43569,478.4699,480.97852,300
53,479.2297214000001,479.133525,0.40649287022616526,478.9804275,479.3951425,478.4285,480.9568,300
54,479.196217,479.099325,0.4093189726439928,478.9447325,479.35925,478.3879,480.93466,300
55,479.26262533333335,479.16909999999996,0.4121707098426836,479.0056475,479.42616499999997,478.44992,481.0121,300
56,479.2409633000001,479.15448000000004,0.41565266522355293,478.9763475,479.40638,478.42307,481.00635,300
57,479.20869396666666,479.125135,0.4183418705356495,478.942075,479.37447,478.3827,480.9856,300
58,479.17855130000004,479.095035,0.42020475284712205,478.9115425,479.34465,478.3446,480.9639,300
59,479.15277969999994,479.06552,0.42127380790752866,478.887745,479.318815,478.31003,480.94177,300
60,479.1309151,479.03783,0.42161053612663635,478.8614,479.299705,478.27954,480.9196,300
61,479.1142145666667,479.01626,0.42133876348073973,478.84982,479.29125750000003,478.25513,480.89932,300
62,479.0956304333334,478.997115,0.4207938182001733,478.8312175,479.27662749999996,478.23193,480.87756,300
63,479.07532266666664,478.97531000000004,0.4203261570164561,478.80885,479.256915,478.2101,480.85605,300
64,479.0546486333334,478.95537,0.4201202136362877,478.78849,479.23692500000004,478.18884,480.83487,300
65,479.0888127333333,478.99188000000004,0.42031727633998384,478.82591,479.26871500000004,478.22443,480.86993,300
66,479.0760163,478.97839,0.4212203051341546,478.8129275,479.25558,478.21268,480.8622,300
67,479.0803682,478.97916999999995,0.4222594033720189,478.81489,479.260815,478.21753,480.8719,300
68,479.06058630000007,478.95897,0.42341960889009833,478.793,479.240055,478.19714,480.8581,300
69,479.03646746666675,478.933275,0.4243845613704405,478.7696275,479.2152525,478.17133,480.8386,300
70,479.1117182,479.00885000000005,0.425473162571695,478.849115,479.28751,478.24756,480.91867,300
71,479.12350933333335,479.024535,0.4273743917256721,478.8611025,479.29537000000005,478.25992,480.9406,300
72,479.0982775,479.000425,0.4289555649389381,478.8350275,479.2680925,478.2324,480.9237,300
73,479.07255263333326,478.97524999999996,0.4299232939452472,478.8104425,479.24233749999996,478.20444,480.9043,300
74,479.05853780000007,478.96074,0.43057436716997716,478.7953375,479.2294025,478.18863,480.8947,300
75,479.0409277,478.93978500000003,0.43063198042455825,478.778005,479.21814,478.1652,480.87436,300
76,479.0899782333333,478.99469,0.4299726129959274,478.82187,479.271595,478.20966,480.91617,300
77,479.09874713333335,479.004395,0.4291103838848257,478.8326625,479.27395249999995,478.21506,480.91818,300
78,479.08537493333336,478.984315,0.42783908094320805,478.820895,479.263275,478.20123,480.899,300
79,479.1483103,479.04495,0.42650604031624684,478.88752,479.32660999999996,478.2698,480.95908,300
80,479.1305520333334,479.029115,0.42606787711216354,478.870195,479.3066475,478.25818,480.9444,300
81,479.1085316,479.00844,0.42577919659698427,478.84839750000003,479.28299499999997,478.24124,480.92487,300
82,479.0864131999999,478.98706000000004,0.4255919496721715,478.826,479.260175,478.22336,480.9045,300
83,479.0651318,478.965615,0.42550930777531387,478.80535499999996,479.2379525,478.205,480.88373,300
84,479.04314903333335,478.944685,0.4255193032324165,478.78517,479.214745,478.18582,480.86273,300
85,479.07550540000005,478.9796,0.42583626613857195,478.81389,479.24494000000004,478.22208,480.89713,300
86,479.08820620000006,478.99472000000003,0.4269342774427463,478.8216875,479.2569575,478.23804,480.91574,300
87,479.1270677,479.03153,0.42838647723176665,478.85985,479.29650000000004,478.27826,480.96036,300
88,479.10272679999997,479.006045,0.4298539508194529,478.83461,479.27242249999995,478.25195,480.9418,300
89,479.0836831333333,478.98875,0.43044279344590547,478.81467499999997,479.2542725,478.2276,480.92184,300
90,479.06568896666676,478.969735,0.43029706636919063,478.80136,479.23825,478.2059,480.90118,300
91,479.07928480000004,478.98150999999996,0.4299455207018994,478.81716500000005,479.2533925,478.21982,480.91388,300
92,479.0686019666667,478.96992,0.42998846820482506,478.80654000000004,479.2426975,478.21005,480.90454,300
93,479.04776116666665,478.94882,0.43013258869985443,478.7857825,479.222575,478.18887,480.88406,300
94,479.0266644333332,478.92744,0.4302205064692735,478.7647175,479.2016275,478.16757,480.86325,300
95,479.0739168666667,478.975645,0.43047257444989023,478.81073,479.24940000000004,478.2164,480.91132,300
96,479.05445490000005,478.95682,0.4313101177107436,478.790035,479.2312075,478.19687,480.90027,300
97,479.0661750333333,478.96876,0.431921299560078,478.8006425,479.2430075,478.20715,480.92133,300
98,479.0489797333333,478.95188,0.43241229609320353,478.7834825,479.22585250000003,478.18787,480.91397,300
99,479.02883699999995,478.932285,0.43258424428427883,478.7646125,479.20618,478.1656,480.90244,300
100,479.00876293333334,478.91290000000004,0.43258354985219727,478.7465175,479.18694500000004,478.14417,480.89044,300
101,478.9892834666666,478.893175,0.4325555847995896,478.7279125,479.16850999999997,478.1234,480.87805,300
102,479.0405747,478.94568,0.43266794380553614,478.779855,479.222065,478.1756,480.93497,300
103,479.0355507666667,478.940025,0.4333688081435324,478.774135,479.2172125,478.1704,480.93967,300
104,479.0144694333333,478.91864,0.4339112434972684,478.7523425,479.196165,478.1478,480.92807,300
105,478.9939837666667,478.89801,0.4341741161409939,478.73208500000004,479.1767375,478.12564,480.91583,300
106,478.9746216,478.87885,0.43427938870283556,478.71237499999995,479.1584125,478.10434,480.90317,300
107,478.9563356666667,478.8606,0.4342756973090048,478.69387500000005,479.14101,478.08395,480.89017,300
108,478.93927413333336,478.8437,0.4342005692920995,478.67668749999996,479.12427,478.0648,480.87723,300
109,478.9230069,478.82756,0.43407404361013846,478.6606125,479.10951,478.04617,480.8638,300
110,478.90950019999997,478.81416,0.43383293404715,478.64866,479.09848750000003,478.0291,480.85022,300
111,478.89643656666664,478.79925000000003,0.43339271497170473,478.636555,479.08847749999995,478.0134,480.83652,300
112,478.90265309999995,478.805185,0.4328955587375812,478.645485,479.09247500000004,478.01837,480.84158,300
113,479.1433479333333,479.046965,0.43280091859159403,478.8858775,479.334225,478.26697,481.0811,300
114,479.1520028666667,479.05646,0.4347838401609643,478.8908825,479.34172,478.2783,481.10507,300
115,479.13142506666657,479.03700000000003,0.43579139772334075,478.869435,479.323765,478.255,481.096,300
116,479.1561297333334,479.06023000000005,0.435706005898392,478.89414750000003,479.34393,478.28,481.12985,300
117,479.1330186333333,479.036015,0.43551670421213334,478.87187,479.31744000000003,478.25922,481.11926,300
118,479.10922366666665,479.011595,0.4352239664646495,478.8490425,479.2913925,478.23856,481.10757,300
119,479.08687093333333,478.98895000000005,0.43501343467276365,478.8271175,479.26759500000003,478.219,481.09598,300
120,479.09531549999997,478.998,0.4350126136739219,478.83519,479.27522250000004,478.2313,481.11484,300
121,479.0792395000001,478.98226999999997,0.43543876703246,478.8170775,479.2579675,478.21756,481.11023,300
122,479.05526576666665,478.95842,0.4358908632334623,478.790975,479.23351,478.19446,481.09708,300
123,479.0319417333333,478.93494999999996,0.43627724050920724,478.76766250000003,479.21037249999995,478.17114,481.0834,300
124,479.00953819999995,478.91304,0.4366194783226701,478.7451125,479.189015,478.148,481.06937,300
125,478.9882967666667,478.89149499999996,0.4369111951696217,478.72353999999996,479.16853249999997,478.12524,481.05502,300
126,478.96828956666667,478.871445,0.43712824208022044,478.7041725,479.1498075,478.10312,481.0404,300
127,478.94917870000006,478.854115,0.4372644559858986,478.68487,479.1316625,478.08167,481.0256,300
128,478.9317092333333,478.83732,0.4373379300560881,478.66747250000003,479.11348,478.06168,481.01138,300
129,478.9144414,478.82045,0.4373559140776624,478.64938,479.09688500000004,478.04172,480.9963,300
130,478.9149927333334,478.819995,0.4373364556538406,478.6499625,479.10001250000005,478.04004,480.99786,300
131,478.9004238333334,478.804325,0.43732873934334576,478.63701000000003,479.0904,478.02188,480.983,300
132,478.88601123333336,478.79071,0.43708711670651174,478.62276499999996,479.0779425,478.00473,480.96793,300
133,478.8719939333332,478.777235,0.4367477003036528,478.6099375,479.0653925,477.98853,480.95273,300
134,479.0001819333333,478.90405499999997,0.43653873863945714,478.73898,479.1917575,478.1198,481.07837,300
135,479.0087152666666,478.913225,0.43762076303986835,478.74773,479.1957275,478.13132,481.0966,300
136,478.98496323333336,478.89177,0.43871895821115287,478.72170500000004,479.168225,478.10812,481.08414,300
137,478.99746130000005,478.90453,0.4395495220085874,478.73267,479.1797125,478.12073,481.1055,300
138,478.99401313333334,478.90074500000003,0.4404385622727055,478.7271425,479.176395,478.11682,481.11166,300
139,479.20058170000004,479.111285,0.44186580014537225,478.9262575,479.3832125,478.32983,481.32822,300
