Stress_Period,Mean_Head,Median_Head,Std_Head,Q25_Head,Q75_Head,Min_Head,Max_Head,Valid_Runs
1,476.1973687666666,476.16818,0.2851465468786389,476.027155,476.34959,475.12158,477.5464,300
2,476.1973689,476.16818,0.28514668873369303,476.027155,476.34959,475.12158,477.5464,300
3,476.19736583333327,476.16818,0.28514349513003456,476.027155,476.34959,475.12158,477.54636,300
4,476.19735596666675,476.16816,0.28513693085615077,476.02715,476.34959,475.12158,477.54633,300
5,476.19733510000003,476.168135,0.2851249991032993,476.02715,476.349565,475.12158,477.54626,300
6,476.19958386666667,476.17022,0.28508778624203224,476.02952,476.351695,475.12393,477.54822,300
7,476.1993734333332,476.1698,0.2850611847595996,476.029395,476.3514275,475.12378,477.54788,300
8,476.19917456666667,476.16938500000003,0.2850299389119429,476.0292475,476.351175,475.12366,477.5476,300
9,476.3184087,476.285685,0.2840294034414576,476.14761,476.4646725,475.2469,477.65305,300
10,476.3258388333333,476.297135,0.28390123444425575,476.15618,476.477,475.25586,477.65762,300
11,476.34485406666664,476.31658,0.28383839179386633,476.17313,476.496575,475.27588,477.6731,300
12,476.33846429999994,476.30983000000003,0.2839621764528569,476.166655,476.49102,475.26956,477.66595,300
13,476.3321475333332,476.30405,0.2840169077981951,476.160565,476.4868725,475.26315,477.659,300
14,476.3266451,476.29843,0.28398477574509,476.1551,476.48093,475.25766,477.65277,300
15,476.3216346666667,476.29287999999997,0.28390118592840785,476.14978,476.4754675,475.25278,477.64713,300
16,476.3169469333333,476.28796,0.28380128004279703,476.1446575,476.47039,475.2483,477.64197,300
17,476.31251156666667,476.28338499999995,0.28370369039994137,476.13982500000003,476.465625,475.24408,477.6373,300
18,476.30899750000003,476.27971,0.28361817963608027,476.13624500000003,476.4612075,475.24075,477.63367,300
19,476.33767443333323,476.30845999999997,0.2833737594520913,476.16380000000004,476.489625,475.2707,477.65875,300
20,476.3323090333333,476.30271,0.2833654059244563,476.1590825,476.483775,475.26572,477.6533,300
21,476.3572372666667,476.327625,0.2832370295350918,476.1825825,476.5085825,475.2917,477.67505,300
22,476.3502372666667,476.320325,0.28330584449765583,476.17492999999996,476.50236,475.28488,477.66818,300
23,476.3461956666667,476.31622500000003,0.28336344490875337,476.17080500000003,476.49993,475.28082,477.6643,300
24,476.3976709,476.36855,0.28317628992941823,476.2199925,476.55395500000003,475.33405,477.70984,300
25,476.4153807666667,476.38750000000005,0.28325329507894376,476.23659,476.57107,475.3529,477.7246,300
26,476.4965018000001,476.47220000000004,0.2832439621376347,476.3174475,476.65025749999995,475.43698,477.7958,300
27,476.50657993333334,476.48337000000004,0.283689191990101,476.33077249999997,476.65862500000003,475.44827,477.8028,300
28,476.5017457666667,476.481765,0.2841332903616642,476.32529999999997,476.652425,475.4435,477.79684,300
29,476.48932826666663,476.46951,0.2844476293245012,476.312295,476.64015,475.43076,477.78433,300
30,476.6895547666667,476.67097,0.2847151732643435,476.5033475,476.83375,475.6375,477.96207,300
31,476.6673318666666,476.645985,0.2860340314307301,476.47552,476.80869,475.6166,477.93805,300
32,476.69452486666665,476.67366000000004,0.2871594321644019,476.4997225,476.839435,475.64404,477.96115,300
33,476.7687530333333,476.74662,0.2882961177131332,476.5715675,476.9103675,475.72018,478.02554,300
