Node,SP,Layer,Row,Column,Stage,Cond,Rbott
21267,43,1,130,111,479.1202280057991,Kriv1,478.53162368925234
21268,43,1,130,112,478.9859434875151,Kriv1,478.39733917096834
21270,43,1,130,114,478.57431528828675,Kriv1,477.98571097174
21429,43,1,131,109,479.4040899266617,Kriv1,478.81548561011493
21430,43,1,131,110,479.2832946265114,Kriv1,478.69469030996464
21431,43,1,131,111,479.17115597099615,Kriv1,478.5825516544494
21432,43,1,131,112,478.9314883938421,Kriv1,478.3428840772953
21433,43,1,131,113,478.8063615258904,Kriv1,478.21775720934363
21434,43,1,131,114,478.69056668792797,Kriv1,478.1019623713812
21593,43,1,132,109,479.53306208770897,Kriv1,478.9444577711622
21757,43,1,133,109,479.67492291000576,Kriv1,479.086318593459
21921,43,1,134,109,479.7962312086731,Kriv1,479.2076268921263
21922,43,1,134,110,479.8786625049333,Kriv1,479.2900581883865
22086,43,1,135,110,479.99727595710914,Kriv1,479.4086716405624
22250,43,1,136,110,480.193137048223,Kriv1,479.6045327316762
22413,43,1,137,109,480.40561978783415,Kriv1,479.8170154712874
22414,43,1,137,110,480.29958169991914,Kriv1,479.7109773833724
22576,43,1,138,108,480.5876359941586,Kriv1,479.9990316776118
22577,43,1,138,109,480.50070759772376,Kriv1,479.912103281177
22740,43,1,139,108,480.718070277168,Kriv1,480.12946596062125
22903,43,1,140,107,480.91857718658855,Kriv1,480.3299728700418
22904,43,1,140,108,480.82913408628593,Kriv1,480.24052976973917
23066,43,1,141,106,481.09630211497756,Kriv1,480.5076977984308
23067,43,1,141,107,481.0372809949799,Kriv1,480.4486766784331
23230,43,1,142,106,481.2232627281297,Kriv1,480.63465841158296
23393,43,1,143,105,481.4721032294721,Kriv1,480.88349891292535
23394,43,1,143,106,481.345209016796,Kriv1,480.7566047002492
23557,43,1,144,105,481.60606459444574,Kriv1,481.017460277899
23721,43,1,145,105,481.7595343339576,Kriv1,481.17093001741085
23884,43,1,146,104,481.90935924969875,Kriv1,481.320754933152
23885,43,1,146,105,481.90188779671536,Kriv1,481.3132834801686
24048,43,1,147,104,482.0734577241631,Kriv1,481.48485340761636
24049,43,1,147,105,482.03034962991836,Kriv1,481.4417453133716
24212,43,1,148,104,482.20622820447943,Kriv1,481.61762388793267
24376,43,1,149,104,482.3537248644381,Kriv1,481.76512054789134
24539,43,1,150,103,482.51364242622583,Kriv1,481.92503810967906
24540,43,1,150,104,482.4906861661206,Kriv1,481.90208184957385
24702,43,1,151,102,482.8317570484252,Kriv1,482.2431527318784
24703,43,1,151,103,482.66467670899,Kriv1,482.0760723924432
24862,43,1,152,98,483.36975946905113,Kriv1,482.78115515250437
24863,43,1,152,99,483.2915931631054,Kriv1,482.70298884655864
24864,43,1,152,100,483.132236604885,Kriv1,482.54363228833824
24865,43,1,152,101,482.99833179539263,Kriv1,482.40972747884587
24866,43,1,152,102,482.8223010991589,Kriv1,482.2336967826121
25026,43,1,153,98,483.4681166448714,Kriv1,482.8795123283246
25189,43,1,154,97,483.7684674062243,Kriv1,483.17986308967755
25190,43,1,154,98,483.622712912268,Kriv1,483.03410859572125
25350,43,1,155,94,484.1755592445902,Kriv1,483.58695492804344
25351,43,1,155,95,484.0693119546089,Kriv1,483.48070763806214
25352,43,1,155,96,483.9311371409754,Kriv1,483.34253282442864
25353,43,1,155,97,483.7746421852227,Kriv1,483.18603786867595
25514,43,1,156,94,484.2564032317769,Kriv1,483.66779891523015
25678,43,1,157,94,484.3969043089581,Kriv1,483.8082999924113
25679,43,1,157,95,484.43209577794397,Kriv1,483.8434914613972
25843,43,1,158,95,484.56695498687986,Kriv1,483.9783506703331
26007,43,1,159,95,484.7009589119238,Kriv1,484.11235459537704
26171,43,1,160,95,484.8326067266339,Kriv1,484.24400241008715
26172,43,1,160,96,484.8596406810391,Kriv1,484.2710363644923
26334,43,1,161,94,485.14769991562645,Kriv1,484.5590955990797
26335,43,1,161,95,485.0391279112471,Kriv1,484.4505235947003
26498,43,1,162,94,485.2373412350815,Kriv1,484.6487369185347
26661,43,1,163,93,485.4350463853323,Kriv1,484.84644206878556
26662,43,1,163,94,485.3803717361417,Kriv1,484.7917674195949
26825,43,1,164,93,485.54302527964654,Kriv1,484.9544209630998
26826,43,1,164,94,485.59684948647765,Kriv1,485.0082451699309
26989,43,1,165,93,485.7294066831715,Kriv1,485.1408023666247
26990,43,1,165,94,485.7093030592667,Kriv1,485.1206987427199
27153,43,1,166,93,485.88629186664974,Kriv1,485.297687550103
27315,43,1,167,91,486.2278413598719,Kriv1,485.6392370433251
27316,43,1,167,92,486.11292691900223,Kriv1,485.52432260245547
27317,43,1,167,93,486.00139931176943,Kriv1,485.41279499522267
27478,43,1,168,90,486.4260101035495,Kriv1,485.83740578700275
27479,43,1,168,91,486.3100088877381,Kriv1,485.72140457119133
27640,43,1,169,88,486.75369986972873,Kriv1,486.16509555318197
27641,43,1,169,89,486.62426142166504,Kriv1,486.0356571051183
27642,43,1,169,90,486.50733867955955,Kriv1,485.9187343630128
27803,43,1,170,87,486.9048293676063,Kriv1,486.3162250510595
27804,43,1,170,88,486.8387772866401,Kriv1,486.25017297009333
27967,43,1,171,87,487.035838607401,Kriv1,486.4472342908542
28131,43,1,172,87,487.16873537269635,Kriv1,486.5801310561496
28295,43,1,173,87,487.31075192741474,Kriv1,486.722147610868
28459,43,1,174,87,487.4404581129281,Kriv1,486.85185379638136
28460,43,1,174,88,487.47904349162616,Kriv1,486.8904391750794
28623,43,1,175,87,487.654963520679,Kriv1,487.06635920413225
28624,43,1,175,88,487.5767917992042,Kriv1,486.98818748265745
28786,43,1,176,86,487.86459363066564,Kriv1,487.2759893141189
28787,43,1,176,87,487.7652659676124,Kriv1,487.1766616510656
28949,43,1,177,85,488.0727289457313,Kriv1,487.4841246291845
28950,43,1,177,86,487.9642965129262,Kriv1,487.3756921963794
29109,43,1,178,81,488.69094523937565,Kriv1,488.1023409228289
29110,43,1,178,82,488.5599191638408,Kriv1,487.971314847294
