Node,SP,Layer,Row,Column,Stage,Cond,Rbott
22229,22,1,136,89,482.86561240867525,Kriv1,482.38100809212847
22230,22,1,136,90,482.8174139774447,Kriv1,482.3328096608979
22393,22,1,137,89,482.9993460840614,Kriv1,482.51474176751464
22557,22,1,138,89,483.1330797594476,Kriv1,482.6484754429008
22720,22,1,139,88,483.31501186606425,Kriv1,482.8304075495175
22721,22,1,139,89,483.26681343483375,Kriv1,482.78220911828697
22884,22,1,140,88,483.4487455414504,Kriv1,482.96414122490364
23048,22,1,141,88,483.5824792168366,Kriv1,483.0978749002898
23211,22,1,142,87,483.7644113234533,Kriv1,483.27980700690654
23212,22,1,142,88,483.71621289222276,Kriv1,483.231608575676
23375,22,1,143,87,483.8981449988394,Kriv1,483.41354068229265
23539,22,1,144,87,484.0318786742256,Kriv1,483.5472743576788
23702,22,1,145,86,484.2138107808423,Kriv1,483.72920646429554
23703,22,1,145,87,484.16561234961176,Kriv1,483.681008033065
23866,22,1,146,86,484.3475444562285,Kriv1,483.8629401396817
24029,22,1,147,85,484.52947656284516,Kriv1,484.0448722462984
24030,22,1,147,86,484.48127813161466,Kriv1,483.9966738150679
24193,22,1,148,85,484.66606388636205,Kriv1,484.1814595698153
24357,22,1,149,85,484.79564721606204,Kriv1,484.31104289951526
24520,22,1,150,84,484.9836766351885,Kriv1,484.4990723186417
24521,22,1,150,85,484.92523054576196,Kriv1,484.4406262292152
24684,22,1,151,84,485.1132599648884,Kriv1,484.62865564834163
24847,22,1,152,83,485.30128938401486,Kriv1,484.8166850674681
24848,22,1,152,84,485.24284329458834,Kriv1,484.75823897804156
25011,22,1,153,83,485.43087271371485,Kriv1,484.94626839716807
25174,22,1,154,82,485.6189021328413,Kriv1,485.1342978162945
25175,22,1,154,83,485.5604560434148,Kriv1,485.075851726868
25338,22,1,155,82,485.7484854625412,Kriv1,485.26388114599445
25501,22,1,156,81,485.9365148816677,Kriv1,485.4519105651209
25502,22,1,156,82,485.87806879224115,Kriv1,485.3934644756944
25665,22,1,157,81,486.0660982113676,Kriv1,485.5814938948208
25829,22,1,158,81,486.1956815410676,Kriv1,485.7110772245208
25992,22,1,159,80,486.38371096019404,Kriv1,485.89910664364726
25993,22,1,159,81,486.3252648707675,Kriv1,485.84066055422073
26156,22,1,160,80,486.51329428989396,Kriv1,486.0286899733472
26319,22,1,161,79,486.7013237090204,Kriv1,486.21671939247364
26320,22,1,161,80,486.6428776195939,Kriv1,486.1582733030471
26483,22,1,162,79,486.83090703872034,Kriv1,486.34630272217356
26646,22,1,163,78,487.01893645784685,Kriv1,486.53433214130007
26647,22,1,163,79,486.9604903684203,Kriv1,486.47588605187354
26810,22,1,164,78,487.1485197875468,Kriv1,486.663915471
26973,22,1,165,77,487.3365492066732,Kriv1,486.85194489012645
26974,22,1,165,78,487.2781031172467,Kriv1,486.7934988006999
27137,22,1,166,77,487.46613253637315,Kriv1,486.9815282198264
27301,22,1,167,77,487.5957158660731,Kriv1,487.1111115495263
27464,22,1,168,76,487.7693324067195,Kriv1,487.28472809017273
27465,22,1,168,77,487.751531848748,Kriv1,487.26692753220124
27628,22,1,169,76,487.9103675968008,Kriv1,487.42576328025405
