Node,SP,Layer,Row,Column,Stage,Cond,Rbott
9465,2,1,58,117,472.1901295191016,Kriv1,471.7065252025549
9629,2,1,59,117,472.3249347700579,Kriv1,471.84133045351115
9792,2,1,60,116,472.4925945157767,Kriv1,472.00899019922997
9793,2,1,60,117,472.46864633454743,Kriv1,471.9850420180007
9956,2,1,61,116,472.6574316150171,Kriv1,472.17382729847037
10120,2,1,62,116,472.782782235228,Kriv1,472.29917791868127
10284,2,1,63,116,472.9486189112233,Kriv1,472.4650145946766
10448,2,1,64,116,473.1114944222366,Kriv1,472.62789010568986
10612,2,1,65,116,473.2597865582737,Kriv1,472.77618224172693
10776,2,1,66,116,473.4008372416703,Kriv1,472.9172329251235
10940,2,1,67,116,473.54224812079656,Kriv1,473.0586438042498
11104,2,1,68,116,473.6389807969723,Kriv1,473.15537648042556
11105,2,1,68,117,473.75565692744465,Kriv1,473.2720526108979
11106,2,1,68,118,473.89711250526653,Kriv1,473.4135081887198
11107,2,1,68,119,474.04772677073237,Kriv1,473.5641224541856
11108,2,1,68,120,474.184970691298,Kriv1,473.7013663747513
11109,2,1,68,121,474.3440436856066,Kriv1,473.86043936905986
11110,2,1,68,122,474.46780834449237,Kriv1,473.9842040279456
11274,2,1,69,122,474.5867388753596,Kriv1,474.1031345588128
11275,2,1,69,123,474.61113522726583,Kriv1,474.1275309107191
11438,2,1,70,122,474.76770131367914,Kriv1,474.2840969971324
11439,2,1,70,123,474.73418073518206,Kriv1,474.2505764186353
11602,2,1,71,122,474.90692081394945,Kriv1,474.4233164974027
11766,2,1,72,122,475.04576967192787,Kriv1,474.5621653553811
11929,2,1,73,121,475.2292006004579,Kriv1,474.74559628391114
11930,2,1,73,122,475.18035908126313,Kriv1,474.6967547647164
12093,2,1,74,121,475.3627007529227,Kriv1,474.87909643637596
12257,2,1,75,121,475.496174311117,Kriv1,475.01256999457024
12420,2,1,76,120,475.6797675127299,Kriv1,475.19616319618314
12421,2,1,76,121,475.62738359751563,Kriv1,475.1437792809689
12584,2,1,77,120,475.81191784429285,Kriv1,475.3283135277461
12748,2,1,78,120,475.9590797816948,Kriv1,475.47547546514807
12912,2,1,79,120,476.1035389403023,Kriv1,475.61993462375557
13075,2,1,80,119,476.2550809043918,Kriv1,475.77147658784503
13076,2,1,80,120,476.2448722367253,Kriv1,475.76126792017857
13239,2,1,81,119,476.3968679553162,Kriv1,475.9132636387695
13403,2,1,82,119,476.53852712657215,Kriv1,476.0549228100254
13567,2,1,83,119,476.6874035786002,Kriv1,476.20379926205345
13730,2,1,84,118,476.87665300601304,Kriv1,476.3930486894663
13731,2,1,84,119,476.8177620066653,Kriv1,476.33415769011856
13894,2,1,85,118,477.00724106790176,Kriv1,476.523636751355
14058,2,1,86,118,477.1381223011981,Kriv1,476.65451798465136
14221,2,1,87,117,477.3200929303252,Kriv1,476.83648861377844
14222,2,1,87,118,477.2710757184282,Kriv1,476.7874714018815
14385,2,1,88,117,477.4535101969141,Kriv1,476.9699058803674
14549,2,1,89,117,477.5947828094368,Kriv1,477.1111784928901
14713,2,1,90,117,477.73469636275075,Kriv1,477.251092046204
14876,2,1,91,116,477.91531355164943,Kriv1,477.4317092351027
14877,2,1,91,117,477.86644940981296,Kriv1,477.3828450932662
15040,2,1,92,116,478.0484019871989,Kriv1,477.5647976706521
15204,2,1,93,116,478.18247682881855,Kriv1,477.6988725122718
