Row,Column
54,131
54,132
54,133
54,134
54,135
55,128
55,129
55,130
55,131
55,132
55,133
55,134
55,135
56,127
56,128
56,129
56,130
56,131
56,132
56,133
56,134
57,126
57,127
57,128
57,129
57,130
57,131
57,132
57,133
58,125
58,126
58,127
58,128
58,129
58,130
58,131
58,132
59,125
59,126
59,127
59,128
59,129
59,130
60,125
60,126
60,127
60,128
61,124
61,125
61,126
61,127
62,124
62,125
62,126
63,124
63,125
63,126
64,124
64,125
65,123
65,124
65,125
66,123
66,124
66,125
67,123
67,124
67,125
67,126
68,122
68,123
68,124
68,125
68,126
68,127
68,128
69,122
69,123
69,124
69,125
69,126
69,127
69,128
70,122
70,123
70,124
70,125
70,126
70,127
70,128
70,129
71,121
71,122
71,123
71,124
71,125
71,126
71,127
71,128
71,129
72,121
72,122
72,123
72,124
72,125
72,126
72,127
72,128
72,129
73,121
73,122
73,123
73,124
73,125
73,126
73,127
73,128
73,129
74,121
74,122
74,123
74,124
74,125
74,126
74,127
74,128
74,129
75,120
75,121
75,122
75,123
75,124
75,125
75,126
75,127
75,128
75,129
76,120
76,121
76,122
76,123
76,124
76,125
76,126
76,127
76,128
76,129
77,119
77,120
77,121
77,122
77,123
77,124
77,125
77,126
77,127
77,128
77,129
78,119
78,120
78,121
78,122
78,123
78,124
78,125
78,126
78,127
78,128
78,129
79,119
79,120
79,121
79,122
79,123
79,124
79,125
79,126
79,127
79,128
80,118
80,119
80,120
80,121
80,122
80,123
80,124
80,125
80,126
80,127
81,118
81,119
81,120
81,121
81,122
81,123
81,124
81,125
81,126
82,118
82,119
82,120
82,121
82,122
82,123
82,124
82,125
82,126
83,118
83,119
83,120
83,121
83,122
83,123
83,124
83,125
83,126
83,127
84,118
84,119
84,120
84,121
84,122
84,123
84,124
84,125
84,126
84,127
84,128
85,118
85,119
85,120
85,121
85,122
85,123
85,124
85,125
85,126
85,127
85,128
86,117
86,118
86,119
86,120
86,121
86,122
86,123
86,124
86,125
86,126
86,127
86,128
87,117
87,118
87,119
87,120
87,121
87,122
87,123
87,124
87,125
87,126
87,127
87,128
88,116
88,117
88,118
88,119
88,120
88,121
88,122
88,123
88,124
88,125
88,126
88,127
88,128
89,115
89,116
89,117
89,118
89,119
89,120
89,121
89,122
89,123
89,124
89,125
89,126
89,127
89,128
89,129
89,130
90,115
90,116
90,117
90,118
90,119
90,120
90,121
90,122
90,123
90,124
90,125
90,126
90,127
90,128
90,129
90,130
91,114
91,115
91,116
91,117
91,118
91,119
91,120
91,121
91,122
91,123
91,124
91,125
91,126
91,127
91,128
91,129
91,130
92,114
92,115
92,116
92,117
92,118
92,119
92,120
92,121
92,122
92,123
92,124
92,125
92,126
92,127
92,128
92,129
92,130
92,131
93,113
93,114
93,115
93,116
93,117
93,118
93,119
93,120
93,121
93,122
93,123
93,124
93,125
93,126
93,127
93,128
93,129
93,130
93,131
93,132
94,113
94,114
94,115
94,116
94,117
94,118
94,119
94,120
94,121
94,122
94,123
94,124
94,125
94,126
94,127
94,128
94,129
94,130
94,131
94,132
95,112
95,113
95,114
95,115
95,116
95,117
95,118
95,119
95,120
95,121
95,122
95,123
95,124
95,125
95,126
95,127
95,128
95,129
95,130
95,131
95,132
96,112
96,113
96,114
96,115
96,116
96,117
96,118
96,119
96,120
96,121
96,122
96,123
96,124
96,125
96,126
96,127
96,128
96,129
96,130
96,131
97,112
97,113
97,114
97,115
97,116
97,117
97,118
97,119
97,120
97,121
97,122
97,123
97,124
97,125
97,126
97,127
97,128
97,129
97,130
97,131
98,112
98,113
98,114
98,115
98,116
98,117
98,118
98,119
98,120
98,121
98,122
98,123
98,124
98,125
98,126
98,127
99,111
99,112
99,113
99,114
99,115
99,116
99,117
99,118
99,119
99,120
99,121
99,122
99,123
99,124
99,125
99,126
100,111
100,112
100,113
100,114
100,115
100,116
100,117
100,118
100,119
100,120
100,121
100,122
100,123
100,124
100,125
101,110
101,111
101,112
101,113
101,114
101,115
101,116
101,117
101,118
101,119
101,120
101,121
101,122
101,123
101,124
102,110
102,111
102,112
102,113
102,114
102,115
102,116
102,117
102,118
102,119
102,120
102,121
102,122
102,123
103,109
103,110
103,111
103,112
103,113
103,114
103,115
103,116
103,117
103,118
103,119
103,120
103,121
103,122
103,123
104,109
104,110
104,111
104,112
104,113
104,114
104,115
104,116
104,117
104,118
104,119
104,120
104,121
104,122
105,109
105,110
105,111
105,112
105,113
105,114
105,115
105,116
105,117
105,118
105,119
105,120
105,121
106,109
106,110
106,111
106,112
106,113
106,114
106,115
106,116
106,117
106,118
106,119
106,120
106,121
107,109
107,110
107,111
107,112
107,113
107,114
107,115
107,116
107,117
107,118
107,119
107,120
108,109
108,110
108,111
108,112
108,113
108,114
108,115
108,116
108,117
108,118
108,119
109,108
109,109
109,110
109,111
109,112
109,113
109,114
109,115
109,116
109,117
109,118
109,119
110,108
110,109
110,110
110,111
110,112
110,113
110,114
110,115
110,116
110,117
110,118
110,119
111,107
111,108
111,109
111,110
111,111
111,112
111,113
111,114
111,115
111,116
111,117
111,118
112,106
112,107
112,108
112,109
112,110
112,111
112,112
112,113
112,114
112,115
112,116
112,117
112,118
113,105
113,106
113,107
113,108
113,109
113,110
113,111
113,112
113,113
113,114
113,115
113,116
113,117
114,104
114,105
114,106
114,107
114,108
114,109
114,110
114,111
114,112
114,113
114,114
114,115
114,116
114,117
115,103
115,104
115,105
115,106
115,107
115,108
115,109
115,110
115,111
115,112
115,113
115,114
115,115
115,116
116,99
116,100
116,101
116,102
116,103
116,104
116,105
116,106
116,107
116,108
116,109
116,110
116,111
116,112
116,113
116,114
116,115
116,116
117,97
117,98
117,99
117,100
117,101
117,102
117,103
117,104
117,105
117,106
117,107
117,108
117,109
117,110
117,111
117,112
117,113
117,114
117,115
118,97
118,98
118,99
118,100
118,101
118,102
118,103
118,104
118,105
118,106
118,107
118,108
118,109
118,110
118,111
118,112
118,113
118,114
119,97
119,98
119,99
119,100
119,101
119,102
119,103
119,104
119,105
119,106
119,107
119,108
119,109
119,110
119,111
119,112
119,113
120,97
120,98
120,99
120,100
120,101
120,102
120,103
120,104
120,105
120,106
120,107
120,108
120,109
120,110
120,111
120,112
121,98
121,99
121,100
121,101
121,102
121,103
121,104
121,105
121,106
121,107
121,108
121,109
121,110
121,111
121,112
122,98
122,99
122,100
122,101
122,102
122,103
122,104
122,105
122,106
122,107
122,108
122,109
122,110
122,111
122,112
122,113
123,97
123,98
123,99
123,100
123,101
123,102
123,103
123,104
123,105
123,106
123,107
123,108
123,109
123,110
123,111
123,112
124,96
124,97
124,98
124,99
124,100
124,101
124,102
124,103
124,104
124,105
124,106
124,108
124,109
124,110
125,96
125,97
125,98
125,99
125,100
125,101
125,102
125,103
125,104
125,105
126,95
126,96
126,97
126,98
126,99
126,100
126,101
126,102
126,103
126,104
127,95
127,96
127,97
127,98
127,99
127,100
127,101
127,102
127,103
128,94
128,95
128,96
128,97
128,98
128,99
128,100
128,101
128,102
128,103
129,94
129,95
129,96
129,97
129,98
129,99
129,100
129,101
129,102
129,103
130,94
130,95
130,96
130,97
130,98
130,99
130,100
130,101
130,102
130,103
131,94
131,95
131,96
131,97
131,98
131,99
131,100
131,101
131,102
132,93
132,94
132,95
132,96
132,97
132,98
132,99
132,100
132,101
133,93
133,94
133,95
133,96
133,97
133,98
133,99
133,100
134,93
134,94
134,95
134,96
134,97
134,98
134,99
134,100
135,93
135,94
135,95
135,96
135,97
135,98
135,99
135,100
136,93
136,94
136,95
136,96
136,97
136,98
137,92
137,93
137,94
137,95
137,96
137,97
137,98
138,92
138,93
138,94
138,95
138,96
138,97
139,92
139,93
139,94
139,95
139,96
139,97
140,91
140,92
140,93
140,94
140,95
140,96
141,91
141,92
141,93
141,94
141,95
141,96
142,90
142,91
142,92
142,93
142,94
142,95
142,96
143,89
143,90
143,91
143,92
143,93
143,94
143,95
143,96
144,89
144,90
144,91
144,92
144,93
144,94
144,95
144,96
145,88
145,89
145,90
145,91
145,92
145,93
145,94
145,95
146,87
146,88
146,89
146,90
146,91
146,92
146,93
146,94
147,86
147,87
147,88
147,89
147,90
147,91
147,92
147,93
147,94
148,86
148,87
148,88
148,89
148,90
148,91
148,92
148,93
148,94
149,86
149,87
149,88
149,89
149,90
149,91
149,92
149,93
149,94
150,85
150,86
150,87
150,88
150,89
150,90
150,91
150,92
150,93
150,94
151,85
151,86
151,87
151,88
151,89
151,90
151,91
151,92
152,84
152,85
152,86
152,87
152,88
152,89
152,90
153,84
153,85
153,86
153,87
153,88
153,89
154,83
154,84
154,85
154,86
154,87
154,88
154,89
155,83
155,84
155,85
155,86
155,87
155,88
155,89
156,82
156,83
156,84
156,85
156,86
156,87
156,88
157,82
157,83
157,84
157,85
157,86
158,81
158,82
158,83
158,84
158,85
158,86
159,81
159,82
159,83
159,84
159,85
160,80
160,81
160,82
160,83
160,84
160,85
161,80
161,81
161,82
161,83
161,84
161,85
161,86
162,79
162,80
162,81
162,82
162,83
162,84
162,85
162,86
163,78
163,79
163,80
163,81
163,82
163,83
163,84
163,85
164,78
164,79
164,80
164,81
164,82
164,83
164,84
164,85
165,77
165,78
165,79
165,80
165,81
165,82
165,83
165,84
165,85
165,86
166,77
166,78
166,79
166,80
166,81
166,82
166,83
166,84
166,85
166,86
167,76
167,77
167,78
167,79
167,80
167,81
167,82
167,83
167,84
167,85
167,86
168,76
168,77
168,78
168,79
168,80
168,81
168,82
168,83
168,84
168,85
169,76
169,77
169,78
169,79
169,80
169,81
169,82
169,83
170,76
170,77
170,78
170,79
170,80
170,81
170,82
170,83
170,84
171,76
171,77
171,78
171,79
171,80
171,81
171,82
171,83
171,84
172,75
172,76
172,77
172,78
172,79
172,80
172,81
172,82
172,83
172,84
173,75
173,76
173,77
173,78
173,79
173,80
173,81
173,82
173,83
174,75
174,76
174,77
174,78
174,79
174,80
174,81
174,82
175,75
175,76
175,77
175,78
175,79
175,80
175,81
176,74
176,75
176,76
176,77
176,78
176,79
177,75
177,76
177,77
177,78
177,79
178,76
178,77
178,78
