Row,Column
110,88
110,89
110,90
110,91
110,92
110,93
110,94
110,95
110,96
110,97
110,98
110,99
110,100
110,101
110,102
110,103
110,104
110,105
110,106
110,107
111,22
111,23
111,24
111,25
111,26
111,27
111,28
111,29
111,30
111,31
111,32
111,33
111,79
111,80
111,81
111,82
111,83
111,87
111,88
111,89
111,90
111,91
111,92
111,93
111,94
111,95
111,96
111,97
111,98
111,99
111,100
111,101
111,102
111,103
111,104
111,105
111,106
111,107
112,22
112,23
112,25
112,26
112,28
112,29
112,30
112,31
112,32
112,78
112,79
112,80
112,81
112,82
112,83
112,84
112,86
112,87
112,90
112,91
112,92
112,93
112,94
112,95
112,96
112,97
112,98
112,99
112,100
112,101
112,102
112,103
112,104
112,105
112,106
112,107
113,22
113,23
113,24
113,25
113,26
113,28
113,29
113,30
113,31
113,32
113,78
113,79
113,80
113,81
113,82
113,83
113,84
113,85
113,86
113,87
113,92
113,93
113,94
113,95
113,96
113,97
113,98
113,99
113,100
113,101
113,102
113,103
113,104
113,105
113,106
114,22
114,23
114,24
114,25
114,26
114,29
114,30
114,31
114,32
114,50
114,51
114,78
114,79
114,80
114,81
114,84
114,85
114,86
114,87
115,21
115,22
115,23
115,24
115,25
115,29
115,30
115,31
115,50
115,51
115,77
115,78
115,79
115,85
115,86
115,87
115,88
115,89
116,21
116,22
116,22
116,23
116,23
116,50
116,51
116,77
116,78
116,79
116,85
116,86
116,87
116,88
116,89
116,90
116,91
117,21
117,22
117,22
117,23
117,24
117,77
117,78
117,79
117,83
117,84
117,84
117,85
117,86
117,87
118,21
118,22
118,22
118,23
118,24
118,49
118,77
118,78
118,79
118,83
118,84
118,85
119,21
119,22
119,22
119,23
119,24
119,48
119,49
119,76
119,77
119,78
119,82
119,83
119,84
120,21
120,22
120,23
120,48
120,49
120,76
120,77
120,80
120,81
120,82
120,82
120,83
120,83
120,130
120,131
120,132
121,20
121,21
121,22
121,23
121,47
121,48
121,76
121,77
121,80
121,81
121,82
121,83
121,130
121,131
121,132
122,20
122,21
122,47
122,48
122,51
122,52
122,75
122,76
122,77
122,82
122,83
122,130
122,131
123,20
123,21
123,51
123,52
123,75
123,76
123,77
123,133
123,134
123,135
124,20
124,21
124,75
124,76
124,92
124,93
124,94
124,132
124,133
124,134
125,20
125,21
125,75
125,76
125,92
125,93
125,94
125,130
125,131
125,132
125,133
125,134
126,20
126,21
126,74
126,75
126,130
126,131
126,132
126,133
126,134
127,20
127,21
127,74
127,75
127,132
127,133
127,134
128,19
128,20
128,74
128,75
128,79
128,80
128,81
128,82
128,131
128,132
128,133
129,19
129,20
129,73
129,74
129,75
129,79
129,80
129,81
129,82
129,129
129,130
129,131
129,132
129,133
130,19
130,20
130,37
130,38
130,73
130,74
130,79
130,80
130,81
130,82
130,83
130,126
130,127
130,129
130,130
130,131
130,132
131,19
131,20
131,35
131,36
131,37
131,37
131,38
131,73
131,74
131,78
131,79
131,80
131,81
131,82
131,83
131,84
131,126
131,127
131,131
132,19
132,20
132,36
132,72
132,73
132,74
132,77
132,78
132,79
132,80
132,81
132,82
132,83
132,84
132,131
133,19
133,53
133,54
133,55
133,72
133,73
133,77
133,78
133,79
133,80
133,81
133,82
133,83
133,84
133,126
133,127
133,128
133,129
133,130
134,19
134,24
134,25
134,26
134,27
134,28
134,29
134,53
134,54
134,55
134,72
134,73
134,77
134,78
134,79
134,80
134,81
134,82
134,83
134,84
134,122
134,123
134,125
134,126
134,127
134,128
134,129
135,18
135,19
135,22
135,23
135,24
135,25
135,26
135,27
135,28
135,29
135,71
135,72
135,73
135,78
135,79
135,80
135,81
135,82
135,83
135,84
135,122
135,123
135,124
135,125
135,126
135,127
135,128
136,18
136,19
136,22
136,23
136,24
136,25
136,26
136,27
136,28
136,29
136,71
136,72
136,73
136,78
136,79
136,80
136,81
136,82
136,83
136,121
136,122
136,123
136,124
136,125
136,126
136,127
137,18
137,19
137,21
137,22
137,23
137,24
137,25
137,26
137,27
137,28
137,29
137,71
137,72
137,79
137,80
137,81
137,82
137,83
137,120
137,121
137,121
137,122
137,123
137,124
137,124
137,125
138,18
138,19
138,20
138,21
138,22
138,23
138,24
138,25
138,26
138,27
138,28
138,29
138,70
138,71
138,72
138,82
138,83
138,120
138,121
138,122
138,123
138,123
138,124
138,125
139,18
139,19
139,20
139,21
139,22
139,23
139,24
139,25
139,26
139,27
139,28
139,70
139,71
139,72
139,82
139,87
139,119
139,120
139,121
139,122
139,123
139,124
140,18
140,19
140,21
140,22
140,23
140,24
140,25
140,26
140,27
140,69
140,70
140,71
140,72
140,81
140,82
140,86
140,87
140,118
140,119
140,122
140,123
141,2
141,3
141,18
141,58
141,59
141,69
141,70
141,71
141,81
141,82
141,83
141,85
141,86
141,86
141,87
141,88
141,119
141,122
142,3
142,4
142,8
142,9
142,10
142,11
142,12
142,13
142,14
142,15
142,16
142,17
142,18
142,21
142,22
142,56
142,57
142,58
142,59
142,60
142,61
142,62
142,70
142,71
142,81
142,82
142,83
142,84
142,85
142,86
142,86
142,118
142,119
142,120
142,121
142,122
143,2
143,3
143,4
143,5
143,6
143,7
143,8
143,9
143,10
143,11
143,12
143,13
143,14
143,15
143,16
143,17
143,18
143,19
143,20
143,21
143,22
143,23
143,24
143,25
143,26
143,27
143,28
143,29
143,30
143,31
143,55
143,56
143,57
143,58
143,59
143,60
143,61
143,62
143,63
143,64
143,65
143,69
143,70
143,71
143,81
143,82
143,83
143,84
143,85
143,86
143,87
143,118
143,119
143,119
143,120
143,121
143,122
144,2
144,3
144,4
144,5
144,6
144,7
144,8
144,9
144,12
144,16
144,17
144,18
144,19
144,20
144,21
144,22
144,23
144,24
144,25
144,26
144,27
144,28
144,29
144,30
144,31
144,32
144,33
144,34
144,35
144,55
144,56
144,57
144,58
144,59
144,60
144,61
144,62
144,63
144,64
144,65
144,66
144,69
144,70
144,71
144,81
144,82
144,83
144,84
144,85
144,86
144,87
144,117
144,118
144,118
144,119
144,120
144,121
145,2
145,15
145,16
145,17
145,29
145,30
145,31
145,32
145,33
145,34
145,35
145,36
145,37
145,38
145,39
145,43
145,44
145,55
145,56
145,57
145,58
145,59
145,60
145,61
145,62
145,63
145,64
145,65
145,66
145,67
145,69
145,70
145,80
145,81
145,82
145,83
145,84
145,85
145,86
145,116
145,117
145,118
145,119
145,120
145,121
146,1
146,2
146,14
146,15
146,16
146,33
146,34
146,35
146,36
146,37
146,38
146,39
146,40
146,41
146,42
146,43
146,44
146,55
146,56
146,57
146,58
146,59
146,60
146,61
146,62
146,63
146,64
146,65
146,66
146,67
146,67
146,68
146,69
146,70
146,73
146,74
146,75
146,80
146,81
146,81
146,82
146,83
146,84
146,85
146,86
146,116
146,117
146,118
146,119
146,120
146,121
147,1
147,2
147,3
147,4
147,5
147,6
147,7
147,8
147,12
147,13
147,14
147,15
147,38
147,39
147,40
147,41
147,42
147,43
147,44
147,45
147,47
147,48
147,55
147,56
147,57
147,59
147,60
147,61
147,62
147,63
147,64
147,65
147,66
147,67
147,68
147,69
147,70
147,71
147,73
147,74
147,75
147,76
147,77
147,78
147,82
147,83
147,84
147,85
147,116
147,117
147,117
147,118
147,119
147,120
147,121
148,1
148,2
148,3
148,6
148,7
148,8
148,9
148,10
148,11
148,12
148,13
148,14
148,41
148,42
148,43
148,44
148,45
148,46
148,47
148,48
148,54
148,55
148,56
148,59
148,60
148,61
148,62
148,63
148,64
148,65
148,67
148,68
148,69
148,70
148,73
148,74
148,75
148,76
148,77
148,78
148,79
148,80
148,115
148,116
148,117
148,118
148,119
148,120
148,121
149,2
149,3
149,9
149,10
149,44
149,45
149,46
149,47
149,48
149,49
149,50
149,54
149,55
149,59
149,60
149,61
149,62
149,63
149,64
149,65
149,67
149,68
149,69
149,70
149,75
149,76
149,77
149,78
149,80
149,115
149,116
149,117
149,118
149,119
149,120
149,121
149,121
150,2
150,3
150,46
150,47
150,48
150,49
150,50
150,51
150,52
150,53
150,54
150,59
150,60
150,61
150,62
150,63
150,64
150,65
150,67
150,68
150,69
150,79
150,80
150,114
150,115
150,116
150,117
150,118
150,119
150,120
150,121
151,2
151,3
151,48
151,49
151,50
151,51
151,52
151,53
151,54
151,55
151,60
151,61
151,62
151,63
151,64
151,65
151,67
151,68
151,69
151,73
151,74
151,79
151,80
151,81
151,114
151,115
151,116
151,117
151,118
151,119
151,120
151,121
152,2
152,3
152,9
152,10
152,11
152,12
152,13
152,14
152,15
152,16
152,16
152,17
152,18
152,49
152,50
152,51
152,52
152,53
152,54
152,55
152,56
152,57
152,62
152,63
152,64
152,67
152,68
152,69
152,73
152,74
152,75
152,76
152,81
152,82
152,113
152,114
152,115
152,116
152,117
152,118
153,2
153,3
153,7
153,8
153,9
153,10
153,11
153,12
153,13
153,14
153,15
153,16
153,16
153,17
153,18
153,51
153,52
153,53
153,54
153,55
153,56
153,57
153,58
153,66
153,67
153,68
153,69
153,74
153,75
153,76
153,77
153,78
153,81
153,82
153,112
153,113
153,114
153,115
153,119
154,2
154,3
154,7
154,8
154,9
154,10
154,11
154,12
154,13
154,14
154,15
154,16
154,52
154,53
154,54
154,55
154,56
154,57
154,58
154,59
154,60
154,66
154,67
154,68
154,69
154,74
154,75
154,76
154,77
154,78
154,112
154,113
154,114
154,115
154,116
154,117
154,118
154,119
155,2
155,3
155,6
155,7
155,8
155,9
155,10
155,11
155,12
155,13
155,14
155,15
155,16
155,17
155,18
155,53
155,54
155,55
155,56
155,57
155,58
155,59
155,60
155,61
155,66
155,67
155,69
155,69
155,78
155,113
155,114
155,115
155,116
155,117
155,118
155,119
156,2
156,3
156,4
156,5
156,6
156,7
156,8
156,9
156,10
156,11
156,12
156,13
156,14
156,15
156,16
156,53
156,55
156,56
156,57
156,58
156,59
156,60
156,61
156,62
156,63
156,64
156,66
156,67
156,68
156,69
156,80
156,113
156,114
156,115
156,116
156,117
156,118
157,2
157,3
157,4
157,5
157,6
157,7
157,8
157,9
157,10
157,11
157,12
157,13
157,14
157,15
157,16
157,17
157,53
157,54
157,55
157,56
157,57
157,58
157,59
157,60
157,61
157,62
157,63
157,64
157,65
157,66
157,68
157,69
157,70
157,80
157,81
157,112
157,113
157,114
157,115
157,116
157,117
158,2
158,3
158,4
158,5
158,6
158,7
158,7
158,8
158,8
158,9
158,9
158,10
158,10
158,11
158,12
158,13
158,14
158,15
158,16
158,17
158,53
158,54
158,55
158,56
158,57
158,58
158,59
158,60
158,61
158,62
158,63
158,64
158,65
158,66
158,69
158,70
158,71
158,76
158,77
158,80
158,81
158,112
158,113
158,114
158,115
158,116
159,2
159,3
159,4
159,5
159,5
159,6
159,6
159,7
159,8
159,9
159,10
159,11
159,12
159,13
159,14
159,15
159,16
159,17
159,53
159,54
159,55
159,56
159,57
159,58
159,59
159,60
159,61
159,62
159,63
159,64
159,65
159,66
159,67
159,68
159,69
159,70
159,76
159,77
159,109
159,110
159,111
159,112
159,113
159,114
160,2
160,3
160,4
160,5
160,6
160,7
160,8
160,9
160,53
160,54
160,55
160,56
160,57
160,58
160,59
160,60
160,61
160,62
160,63
160,64
160,65
160,66
160,67
160,68
160,69
160,70
160,70
160,71
160,76
160,77
160,109
160,110
160,111
160,112
160,113
161,2
161,3
161,4
161,5
161,6
161,7
161,54
161,55
161,56
161,57
161,58
161,59
161,60
161,61
161,62
161,63
161,64
161,65
161,68
161,69
161,70
161,71
161,72
161,109
161,110
161,111
161,112
162,2
162,55
162,56
162,57
162,58
162,59
162,60
162,61
162,62
162,63
162,64
162,65
162,69
162,70
162,71
162,72
162,73
162,108
162,109
162,110
162,111
163,57
163,58
163,59
163,60
163,61
163,62
163,63
163,64
163,67
163,71
163,72
163,73
163,74
163,108
163,109
163,110
163,111
164,59
164,60
164,61
164,62
164,63
164,64
164,66
164,67
164,71
164,72
164,73
164,74
164,75
164,76
164,77
164,108
164,109
164,110
165,60
165,61
165,62
165,63
165,64
165,65
165,66
165,67
165,72
165,73
165,74
165,75
165,76
165,77
165,109
166,63
166,64
166,65
166,66
166,73
166,74
166,75
166,76
166,77
166,78
167,64
167,65
167,74
167,75
167,76
167,77
167,78
167,79
168,75
168,76
168,77
168,78
168,79
169,75
169,76
169,77
169,78
169,79
169,80
169,81
170,75
170,76
170,77
170,78
170,79
170,80
170,81
170,82
171,79
171,80
171,81
171,82
171,83
172,81
172,82
172,83
172,84
173,82
173,83
173,84
173,85
174,83
174,84
174,85
174,86
175,84
175,85
175,86
175,87
175,88
176,85
176,86
176,87
176,88
177,86
177,87
177,88
177,89
178,87
178,88
178,89
178,90
179,88
179,89
179,90
179,91
180,88
180,89
180,90
180,91
180,92
181,90
181,91
181,92
181,93
182,91
182,92
182,93
182,94
183,93
183,94
183,95
184,93
184,94
184,95
