Node,SP,Layer,Row,Column,Stage,Cond,Rbott
18161,0,1,111,121,478.4055475269533,Kriv1,477.92194321040654
18322,0,1,112,118,478.8975843003862,Kriv1,478.41397998383945
18323,0,1,112,119,478.7768733172506,Kriv1,478.29326900070384
18324,0,1,112,120,478.62812494974884,Kriv1,478.1445206332021
18325,0,1,112,121,478.5217283976599,Kriv1,478.03812408111315
18485,0,1,113,117,479.0691048931262,Kriv1,478.5855005765795
18486,0,1,113,118,478.9802466461729,Kriv1,478.4966423296261
18649,0,1,114,117,479.1712000210867,Kriv1,478.68759570453994
18812,0,1,115,116,479.4536043165468,Kriv1,478.97
18813,0,1,115,117,479.32291310896096,Kriv1,478.8393087924142
18975,0,1,116,115,479.6469738430195,Kriv1,479.16336952647276
18976,0,1,116,116,479.57020247043545,Kriv1,479.0865981538887
19139,0,1,117,115,479.77219886328635,Kriv1,479.2885945467396
19301,0,1,118,113,480.08730655407226,Kriv1,479.6037022375255
19302,0,1,118,114,479.97263566084706,Kriv1,479.4890313443003
19303,0,1,118,115,479.8456349217056,Kriv1,479.36203060515885
19465,0,1,119,113,480.2118502034397,Kriv1,479.728245886893
19628,0,1,120,112,480.3872181005529,Kriv1,479.90361378400615
19629,0,1,120,113,480.3453846562599,Kriv1,479.86178033971316
19792,0,1,121,112,480.49474169688807,Kriv1,480.0111373803413
19793,0,1,121,113,480.54115971845346,Kriv1,480.0575554019067
19957,0,1,122,113,480.67622271581513,Kriv1,480.1926183992684
20114,0,1,123,106,481.8233493685368,Kriv1,481.33974505199006
20115,0,1,123,107,481.7026556116762,Kriv1,481.2190512951295
20116,0,1,123,108,481.5708781060737,Kriv1,481.08727378952693
20119,0,1,123,111,481.016627912861,Kriv1,480.53302359631425
20120,0,1,123,112,480.8842505867507,Kriv1,480.40064627020394
20121,0,1,123,113,480.75855528661873,Kriv1,480.274950970072
20277,0,1,124,105,482.0200516817114,Kriv1,481.53644736516463
20278,0,1,124,106,481.9329388303356,Kriv1,481.44933451378887
20280,0,1,124,108,481.44315289920974,Kriv1,480.959548582663
20281,0,1,124,109,481.3594852477336,Kriv1,480.8758809311868
20282,0,1,124,110,481.2077124617435,Kriv1,480.72410814519674
20283,0,1,124,111,481.07374338886007,Kriv1,480.5901390723133
20440,0,1,125,104,482.24211678446767,Kriv1,481.7585124679209
20441,0,1,125,105,482.11175232281244,Kriv1,481.6281480062657
20603,0,1,126,103,482.4125261223238,Kriv1,481.92892180577707
20604,0,1,126,104,482.3251244439128,Kriv1,481.84152012736604
20767,0,1,127,103,482.52612981364723,Kriv1,482.0425254971005
20931,0,1,128,103,482.66354910908785,Kriv1,482.1799447925411
21095,0,1,129,103,482.80330815738114,Kriv1,482.3197038408344
21259,0,1,130,103,482.9637078374006,Kriv1,482.48010352085385
21420,0,1,131,100,483.38565663908867,Kriv1,482.9020523225419
21421,0,1,131,101,483.28659387302554,Kriv1,482.8029895564788
21422,0,1,131,102,483.1529024745343,Kriv1,482.66929815798755
21423,0,1,131,103,483.0455295063105,Kriv1,482.56192518976377
21584,0,1,132,100,483.4889743418335,Kriv1,483.00537002528677
21747,0,1,133,99,483.63518898370074,Kriv1,483.151584667154
21748,0,1,133,100,483.61171628902474,Kriv1,483.128111972478
13739,1,1,84,127,473.28771190474316,Kriv1,472.8041075881964
13740,1,1,84,128,473.38096907630364,Kriv1,472.8973647597569
13741,1,1,84,129,473.5030367503639,Kriv1,473.01943243381714
13904,1,1,85,128,473.4552280022044,Kriv1,472.9716236856577
13905,1,1,85,129,473.58258123476924,Kriv1,473.0989769182225
14069,1,1,86,129,473.7213701048745,Kriv1,473.23776578832775
14233,1,1,87,129,473.854801524069,Kriv1,473.37119720752224
14234,1,1,87,130,473.8954298904507,Kriv1,473.41182557390397
14397,1,1,88,129,474.0104689748001,Kriv1,473.5268646582534
14398,1,1,88,130,474.0370677258313,Kriv1,473.5534634092846
14561,1,1,89,129,474.1501124177144,Kriv1,473.66650810116766
14562,1,1,89,130,474.23434036309305,Kriv1,473.7507360465463
14563,1,1,89,131,474.3620621970886,Kriv1,473.8784578805419
14726,1,1,90,130,474.5874487809618,Kriv1,474.10384446441503
14727,1,1,90,131,474.495607493903,Kriv1,474.01200317735623
14890,1,1,91,130,474.66286806376513,Kriv1,474.1792637472184
15054,1,1,92,130,474.8010364560526,Kriv1,474.31743213950585
15055,1,1,92,131,474.8678059207344,Kriv1,474.38420160418764
15219,1,1,93,131,474.97029349185226,Kriv1,474.4866891753055
15220,1,1,93,132,475.0548962479504,Kriv1,474.57129193140366
15384,1,1,94,132,475.16554416689974,Kriv1,474.681939850353
15547,1,1,95,131,475.3555677625343,Kriv1,474.87196344598755
15548,1,1,95,132,475.2808144549273,Kriv1,474.79721013838054
15711,1,1,96,131,475.47523337074847,Kriv1,474.9916290542017
15871,1,1,97,127,476.0887218006877,Kriv1,475.605117484141
15872,1,1,97,128,475.97432544124507,Kriv1,475.4907211246983
15873,1,1,97,129,475.84088157680384,Kriv1,475.3572772602571
15874,1,1,97,130,475.6821262239818,Kriv1,475.19852190743507
15875,1,1,97,131,475.5782239312757,Kriv1,475.09461961472897
16034,1,1,98,126,476.2744892749219,Kriv1,475.79088495837516
16035,1,1,98,127,476.1636885872932,Kriv1,475.6800842707465
16036,1,1,98,128,476.02186316776874,Kriv1,475.538258851222
16197,1,1,99,125,476.46278906578056,Kriv1,475.9791847492338
16198,1,1,99,126,476.3730175122933,Kriv1,475.88941319574656
16360,1,1,100,124,476.6571318490583,Kriv1,476.17352753251157
16361,1,1,100,125,476.58568229638274,Kriv1,476.102077979836
16524,1,1,101,124,476.7707939933327,Kriv1,476.28718967678594
16525,1,1,101,125,476.7085755269849,Kriv1,476.2249712104381
16688,1,1,102,124,476.90858879647334,Kriv1,476.4249844799266
16852,1,1,103,124,477.04971553160726,Kriv1,476.5661112150605
17015,1,1,104,123,477.22901962631244,Kriv1,476.7454153097657
17016,1,1,104,124,477.18341559504967,Kriv1,476.6998112785029
17179,1,1,105,123,477.37056142635504,Kriv1,476.8869571098083
17180,1,1,105,124,477.2774783881835,Kriv1,476.79387407163676
17342,1,1,106,122,477.567881735316,Kriv1,477.08427741876926
17343,1,1,106,123,477.48130151225985,Kriv1,476.9976971957131
17505,1,1,107,121,477.7959017397494,Kriv1,477.31229742320266
17506,1,1,107,122,477.68871195204855,Kriv1,477.2051076355018
17669,1,1,108,121,477.9082690277679,Kriv1,477.42466471122117
17833,1,1,109,121,478.0733417213173,Kriv1,477.5897374047706
17997,1,1,110,121,478.23888452350945,Kriv1,477.7552802069627
18161,1,1,111,121,478.4055475269533,Kriv1,477.92194321040654
18322,1,1,112,118,478.8975843003862,Kriv1,478.41397998383945
18323,1,1,112,119,478.7768733172506,Kriv1,478.29326900070384
