Node,SP,Layer,Row,Column,Stage,Cond,Rbott
21278,58,1,130,122,476.62344848632813,Kriv1,476.0034484863281
21277,58,1,130,121,477.98785888671875,Kriv1,477.36785888671875
21441,58,1,131,121,476.2673083496094,Kriv1,475.6473083496094
21440,58,1,131,120,476.96869384765625,Kriv1,476.34869384765625
21604,58,1,132,120,475.95181762695313,Kriv1,475.3318176269531
21603,58,1,132,119,476.4805651855469,Kriv1,475.8605651855469
21602,58,1,132,118,477.3332568359375,Kriv1,476.7132568359375
21766,58,1,133,118,476.24847900390625,Kriv1,475.62847900390625
21765,58,1,133,117,476.58731567382813,Kriv1,475.9673156738281
21929,58,1,134,117,476.16934692382813,Kriv1,475.5493469238281
21928,58,1,134,116,476.1838122558594,Kriv1,475.5638122558594
22092,58,1,135,116,475.95670043945313,Kriv1,475.3367004394531
22091,58,1,135,115,475.83697998046875,Kriv1,475.21697998046875
22255,58,1,136,115,476.004765625,Kriv1,475.384765625
22254,58,1,136,114,475.5476123046875,Kriv1,474.9276123046875
22418,58,1,137,114,476.17142211914063,Kriv1,475.5514221191406
22582,58,1,138,114,476.3414050292969,Kriv1,475.7214050292969
22581,58,1,138,113,475.76053344726563,Kriv1,475.1405334472656
22745,58,1,139,113,476.3876696777344,Kriv1,475.7676696777344
22909,58,1,140,113,476.675908203125,Kriv1,476.055908203125
23073,58,1,141,113,476.51471435546875,Kriv1,475.89471435546875
23237,58,1,142,113,477.1724597167969,Kriv1,476.5524597167969
23401,58,1,143,113,478.38263427734375,Kriv1,477.76263427734375
23400,58,1,143,112,478.08240234375,Kriv1,477.46240234375
23564,58,1,144,112,478.72708618164063,Kriv1,478.1070861816406
23728,58,1,145,112,478.89774047851563,Kriv1,478.2777404785156
23892,58,1,146,112,479.0393115234375,Kriv1,478.4193115234375
24056,58,1,147,112,479.2908984375,Kriv1,478.6708984375
24220,58,1,148,112,479.4829150390625,Kriv1,478.8629150390625
24384,58,1,149,112,479.4865771484375,Kriv1,478.8665771484375
24548,58,1,150,112,479.63409912109375,Kriv1,479.01409912109375
24547,58,1,150,111,479.50967895507813,Kriv1,478.8896789550781
24711,58,1,151,111,479.71915161132813,Kriv1,479.0991516113281
24875,58,1,152,111,479.45538818359375,Kriv1,478.83538818359375
24874,58,1,152,110,479.44659912109375,Kriv1,478.82659912109375
25038,58,1,153,110,479.29727661132813,Kriv1,478.6772766113281
25037,58,1,153,109,479.689091796875,Kriv1,479.069091796875
25036,58,1,153,108,480.35513793945313,Kriv1,479.7351379394531
25200,58,1,154,108,479.5867663574219,Kriv1,478.9667663574219
25199,58,1,154,107,479.774541015625,Kriv1,479.154541015625
25198,58,1,154,106,480.71683227539063,Kriv1,480.0968322753906
25362,58,1,155,106,479.89859497070313,Kriv1,479.2785949707031
25361,58,1,155,105,479.8519030761719,Kriv1,479.2319030761719
25360,58,1,155,104,480.62201416015625,Kriv1,480.00201416015625
25359,58,1,155,103,481.67694580078125,Kriv1,481.05694580078125
25523,58,1,156,103,480.1337939453125,Kriv1,479.5137939453125
25522,58,1,156,102,480.6722155761719,Kriv1,480.0522155761719
25521,58,1,156,101,481.87543212890625,Kriv1,481.25543212890625
25685,58,1,157,101,480.73920166015625,Kriv1,480.11920166015625
25684,58,1,157,100,481.20242797851563,Kriv1,480.5824279785156
25848,58,1,158,100,480.8533679199219,Kriv1,480.2333679199219
25847,58,1,158,99,481.11755859375,Kriv1,480.49755859375
26011,58,1,159,99,480.73297607421875,Kriv1,480.11297607421875
26175,58,1,160,99,481.04922973632813,Kriv1,480.4292297363281
26339,58,1,161,99,481.21024047851563,Kriv1,480.5902404785156
26338,58,1,161,98,480.800419921875,Kriv1,480.180419921875
26502,58,1,162,98,481.4312487792969,Kriv1,480.8112487792969
26666,58,1,163,98,481.598271484375,Kriv1,480.978271484375
26830,58,1,164,98,481.7400866699219,Kriv1,481.1200866699219
26994,58,1,165,98,481.6475573730469,Kriv1,481.0275573730469
27158,58,1,166,98,481.45062744140625,Kriv1,480.83062744140625
27322,58,1,167,98,481.5407763671875,Kriv1,480.9207763671875
27486,58,1,168,98,481.69290649414063,Kriv1,481.0729064941406
27650,58,1,169,98,481.872197265625,Kriv1,481.252197265625
27814,58,1,170,98,482.09488403320313,Kriv1,481.4748840332031
27815,58,1,170,99,482.09488403320313,Kriv1,481.4748840332031
27979,58,1,171,99,482.18228637695313,Kriv1,481.5622863769531
27978,58,1,171,98,482.18228637695313,Kriv1,481.5622863769531
28142,58,1,172,98,482.21756469726563,Kriv1,481.5975646972656
